placeId,nearbyAccidentRadius_m,nearbyAccidentPeriod,nearbyAccidentTotal,nearbyAccidentTypes,nearbyAnnualAvg,cnt_RP_ANIMAL_01,cnt_RP_COLD_01,cnt_RP_CO_01,cnt_RP_DROWN_01,cnt_RP_FALL_CLIFF,cnt_RP_FIRE_01,cnt_RP_HEAT_02,cnt_RP_MACHINE_01,cnt_RP_SLIP_TERRAIN,cnt_RP_TRAFFIC_01,nearbyRiskScore
P539,1000,2020-2021,15,"RP_TRAFFIC_01:8, RP_SLIP_TERRAIN:4, RP_MACHINE_01:2, RP_FALL_CLIFF:1",7.5,0,0,0,0,1,0,0,2,4,8,0.0915
P540,1000,2020-2021,9,"RP_SLIP_TERRAIN:4, RP_TRAFFIC_01:3, RP_FALL_CLIFF:1, RP_ANIMAL_01:1",4.5,1,0,0,0,1,0,0,0,4,3,0.0549
P541,1000,2020-2021,9,"RP_SLIP_TERRAIN:4, RP_TRAFFIC_01:3, RP_FALL_CLIFF:1, RP_ANIMAL_01:1",4.5,1,0,0,0,1,0,0,0,4,3,0.0549
P542,1000,2020-2021,4,"RP_SLIP_TERRAIN:2, RP_TRAFFIC_01:1, RP_MACHINE_01:1",2.0,0,0,0,0,0,0,0,1,2,1,0.0244
P543,1000,2020-2021,10,"RP_TRAFFIC_01:9, RP_SLIP_TERRAIN:1",5.0,0,0,0,0,0,0,0,0,1,9,0.061
P544,1000,2020-2021,16,"RP_TRAFFIC_01:7, RP_MACHINE_01:3, RP_SLIP_TERRAIN:3, RP_ANIMAL_01:2, RP_DROWN_01:1",8.0,2,0,0,1,0,0,0,3,3,7,0.0976
P548,1000,2020-2021,1,RP_MACHINE_01:1,0.5,0,0,0,0,0,0,0,1,0,0,0.0061
P549,1000,2020-2021,1,RP_TRAFFIC_01:1,0.5,0,0,0,0,0,0,0,0,0,1,0.0061
P550,1000,2020-2021,5,RP_TRAFFIC_01:5,2.5,0,0,0,0,0,0,0,0,0,5,0.0305
P551,1000,2020-2021,5,"RP_SLIP_TERRAIN:3, RP_TRAFFIC_01:2",2.5,0,0,0,0,0,0,0,0,3,2,0.0305
P552,1000,2020-2021,2,RP_TRAFFIC_01:2,1.0,0,0,0,0,0,0,0,0,0,2,0.0122
P553,1000,2020-2021,1,RP_FALL_CLIFF:1,0.5,0,0,0,0,1,0,0,0,0,0,0.0061
P554,1000,2020-2021,7,"RP_TRAFFIC_01:4, RP_SLIP_TERRAIN:3",3.5,0,0,0,0,0,0,0,0,3,4,0.0427
P555,1000,2020-2021,14,"RP_TRAFFIC_01:13, RP_SLIP_TERRAIN:1",7.0,0,0,0,0,0,0,0,0,1,13,0.0854
P556,1000,2020-2021,4,"RP_MACHINE_01:3, RP_TRAFFIC_01:1",2.0,0,0,0,0,0,0,0,3,0,1,0.0244
P557,1000,2020-2021,2,RP_ANIMAL_01:2,1.0,2,0,0,0,0,0,0,0,0,0,0.0122
P558,1000,2020-2021,8,"RP_TRAFFIC_01:5, RP_SLIP_TERRAIN:2, RP_HEAT_02:1",4.0,0,0,0,0,0,0,1,0,2,5,0.0488
P559,1000,2020-2021,5,"RP_TRAFFIC_01:4, RP_SLIP_TERRAIN:1",2.5,0,0,0,0,0,0,0,0,1,4,0.0305
P560,1000,2020-2021,7,"RP_MACHINE_01:3, RP_TRAFFIC_01:3, RP_FALL_CLIFF:1",3.5,0,0,0,0,1,0,0,3,0,3,0.0427
P561,1000,2020-2021,8,"RP_TRAFFIC_01:7, RP_ANIMAL_01:1",4.0,1,0,0,0,0,0,0,0,0,7,0.0488
P562,1000,2020-2021,36,"RP_SLIP_TERRAIN:16, RP_TRAFFIC_01:16, RP_MACHINE_01:2, RP_FALL_CLIFF:2",18.0,0,0,0,0,2,0,0,2,16,16,0.2195
P564,1000,2020-2021,23,"RP_SLIP_TERRAIN:10, RP_ANIMAL_01:10, RP_TRAFFIC_01:3",11.5,10,0,0,0,0,0,0,0,10,3,0.1402
P565,1000,2020-2021,23,"RP_SLIP_TERRAIN:10, RP_ANIMAL_01:10, RP_TRAFFIC_01:3",11.5,10,0,0,0,0,0,0,0,10,3,0.1402
P566,1000,2020-2021,2,RP_SLIP_TERRAIN:2,1.0,0,0,0,0,0,0,0,0,2,0,0.0122
P567,1000,2020-2021,5,"RP_SLIP_TERRAIN:3, RP_MACHINE_01:1, RP_TRAFFIC_01:1",2.5,0,0,0,0,0,0,0,1,3,1,0.0305
P569,1000,2020-2021,20,"RP_TRAFFIC_01:9, RP_SLIP_TERRAIN:6, RP_MACHINE_01:3, RP_ANIMAL_01:1, RP_FALL_CLIFF:1",10.0,1,0,0,0,1,0,0,3,6,9,0.122
P570,1000,2020-2021,5,"RP_TRAFFIC_01:4, RP_SLIP_TERRAIN:1",2.5,0,0,0,0,0,0,0,0,1,4,0.0305
P571,1000,2020-2021,1,RP_ANIMAL_01:1,0.5,1,0,0,0,0,0,0,0,0,0,0.0061
P572,1000,2020-2021,20,"RP_TRAFFIC_01:11, RP_SLIP_TERRAIN:5, RP_MACHINE_01:2, RP_ANIMAL_01:1, RP_FALL_CLIFF:1",10.0,1,0,0,0,1,0,0,2,5,11,0.122
P573,1000,2020-2021,20,"RP_TRAFFIC_01:11, RP_SLIP_TERRAIN:5, RP_MACHINE_01:2, RP_ANIMAL_01:1, RP_FALL_CLIFF:1",10.0,1,0,0,0,1,0,0,2,5,11,0.122
P574,1000,2020-2021,2,"RP_CO_01:1, RP_MACHINE_01:1",1.0,0,0,1,0,0,0,0,1,0,0,0.0122
P576,1000,2020-2021,30,"RP_SLIP_TERRAIN:14, RP_TRAFFIC_01:11, RP_MACHINE_01:3, RP_FALL_CLIFF:1, RP_ANIMAL_01:1",15.0,1,0,0,0,1,0,0,3,14,11,0.1829
P577,1000,2020-2021,8,"RP_SLIP_TERRAIN:3, RP_TRAFFIC_01:3, RP_MACHINE_01:2",4.0,0,0,0,0,0,0,0,2,3,3,0.0488
P578,1000,2020-2021,3,"RP_TRAFFIC_01:2, RP_FALL_CLIFF:1",1.5,0,0,0,0,1,0,0,0,0,2,0.0183
P579,1000,2020-2021,1,RP_ANIMAL_01:1,0.5,1,0,0,0,0,0,0,0,0,0,0.0061
P581,1000,2020-2021,3,"RP_FALL_CLIFF:1, RP_MACHINE_01:1, RP_TRAFFIC_01:1",1.5,0,0,0,0,1,0,0,1,0,1,0.0183
P582,1000,2020-2021,10,"RP_SLIP_TERRAIN:4, RP_TRAFFIC_01:3, RP_ANIMAL_01:2, RP_FALL_CLIFF:1",5.0,2,0,0,0,1,0,0,0,4,3,0.061
P583,1000,2020-2021,4,"RP_TRAFFIC_01:3, RP_SLIP_TERRAIN:1",2.0,0,0,0,0,0,0,0,0,1,3,0.0244
P584,1000,2020-2021,11,"RP_TRAFFIC_01:9, RP_SLIP_TERRAIN:1, RP_MACHINE_01:1",5.5,0,0,0,0,0,0,0,1,1,9,0.0671
P585,1000,2020-2021,5,"RP_SLIP_TERRAIN:3, RP_FALL_CLIFF:1, RP_ANIMAL_01:1",2.5,1,0,0,0,1,0,0,0,3,0,0.0305
P586,1000,2020-2021,1,RP_SLIP_TERRAIN:1,0.5,0,0,0,0,0,0,0,0,1,0,0.0061
P587,1000,2020-2021,1,RP_TRAFFIC_01:1,0.5,0,0,0,0,0,0,0,0,0,1,0.0061
P588,1000,2020-2021,16,"RP_TRAFFIC_01:14, RP_FALL_CLIFF:1, RP_SLIP_TERRAIN:1",8.0,0,0,0,0,1,0,0,0,1,14,0.0976
P589,1000,2020-2021,3,"RP_TRAFFIC_01:2, RP_SLIP_TERRAIN:1",1.5,0,0,0,0,0,0,0,0,1,2,0.0183
P590,1000,2020-2021,3,"RP_TRAFFIC_01:2, RP_ANIMAL_01:1",1.5,1,0,0,0,0,0,0,0,0,2,0.0183
P592,1000,2020-2021,3,"RP_MACHINE_01:2, RP_ANIMAL_01:1",1.5,1,0,0,0,0,0,0,2,0,0,0.0183
P593,1000,2020-2021,6,"RP_TRAFFIC_01:2, RP_SLIP_TERRAIN:2, RP_MACHINE_01:1, RP_FALL_CLIFF:1",3.0,0,0,0,0,1,0,0,1,2,2,0.0366
P594,1000,2020-2021,1,RP_SLIP_TERRAIN:1,0.5,0,0,0,0,0,0,0,0,1,0,0.0061
P597,1000,2020-2021,6,"RP_TRAFFIC_01:5, RP_SLIP_TERRAIN:1",3.0,0,0,0,0,0,0,0,0,1,5,0.0366
P598,1000,2020-2021,6,"RP_TRAFFIC_01:5, RP_MACHINE_01:1",3.0,0,0,0,0,0,0,0,1,0,5,0.0366
P600,1000,2020-2021,14,"RP_SLIP_TERRAIN:7, RP_MACHINE_01:5, RP_TRAFFIC_01:2",7.0,0,0,0,0,0,0,0,5,7,2,0.0854
P601,1000,2020-2021,6,RP_TRAFFIC_01:6,3.0,0,0,0,0,0,0,0,0,0,6,0.0366
P602,1000,2020-2021,2,"RP_TRAFFIC_01:1, RP_SLIP_TERRAIN:1",1.0,0,0,0,0,0,0,0,0,1,1,0.0122
P603,1000,2020-2021,4,"RP_TRAFFIC_01:2, RP_FIRE_01:1, RP_ANIMAL_01:1",2.0,1,0,0,0,0,1,0,0,0,2,0.0244
P604,1000,2020-2021,13,RP_TRAFFIC_01:13,6.5,0,0,0,0,0,0,0,0,0,13,0.0793
P605,1000,2020-2021,1,RP_SLIP_TERRAIN:1,0.5,0,0,0,0,0,0,0,0,1,0,0.0061
P606,1000,2020-2021,1,RP_TRAFFIC_01:1,0.5,0,0,0,0,0,0,0,0,0,1,0.0061
P610,1000,2020-2021,1,RP_SLIP_TERRAIN:1,0.5,0,0,0,0,0,0,0,0,1,0,0.0061
P611,1000,2020-2021,5,"RP_DROWN_01:3, RP_TRAFFIC_01:2",2.5,0,0,0,3,0,0,0,0,0,2,0.0305
P612,1000,2020-2021,8,"RP_TRAFFIC_01:4, RP_ANIMAL_01:2, RP_HEAT_02:1, RP_SLIP_TERRAIN:1",4.0,2,0,0,0,0,0,1,0,1,4,0.0488
P613,1000,2020-2021,4,"RP_SLIP_TERRAIN:3, RP_ANIMAL_01:1",2.0,1,0,0,0,0,0,0,0,3,0,0.0244
P614,1000,2020-2021,5,"RP_TRAFFIC_01:3, RP_SLIP_TERRAIN:1, RP_MACHINE_01:1",2.5,0,0,0,0,0,0,0,1,1,3,0.0305
P617,1000,2020-2021,4,"RP_SLIP_TERRAIN:2, RP_TRAFFIC_01:1, RP_MACHINE_01:1",2.0,0,0,0,0,0,0,0,1,2,1,0.0244
P618,1000,2020-2021,5,"RP_SLIP_TERRAIN:3, RP_TRAFFIC_01:2",2.5,0,0,0,0,0,0,0,0,3,2,0.0305
P619,1000,2020-2021,4,"RP_TRAFFIC_01:2, RP_FIRE_01:1, RP_ANIMAL_01:1",2.0,1,0,0,0,0,1,0,0,0,2,0.0244
P621,1000,2020-2021,4,"RP_TRAFFIC_01:2, RP_MACHINE_01:1, RP_FALL_CLIFF:1",2.0,0,0,0,0,1,0,0,1,0,2,0.0244
P622,1000,2020-2021,1,RP_TRAFFIC_01:1,0.5,0,0,0,0,0,0,0,0,0,1,0.0061
P623,1000,2020-2021,6,"RP_TRAFFIC_01:3, RP_MACHINE_01:2, RP_ANIMAL_01:1",3.0,1,0,0,0,0,0,0,2,0,3,0.0366
P624,1000,2020-2021,3,"RP_TRAFFIC_01:1, RP_MACHINE_01:1, RP_ANIMAL_01:1",1.5,1,0,0,0,0,0,0,1,0,1,0.0183
P625,1000,2020-2021,10,"RP_TRAFFIC_01:9, RP_SLIP_TERRAIN:1",5.0,0,0,0,0,0,0,0,0,1,9,0.061
P626,1000,2020-2021,3,RP_SLIP_TERRAIN:3,1.5,0,0,0,0,0,0,0,0,3,0,0.0183
P627,1000,2020-2021,4,RP_TRAFFIC_01:4,2.0,0,0,0,0,0,0,0,0,0,4,0.0244
P632,1000,2020-2021,1,RP_SLIP_TERRAIN:1,0.5,0,0,0,0,0,0,0,0,1,0,0.0061
P633,1000,2020-2021,24,"RP_TRAFFIC_01:22, RP_SLIP_TERRAIN:1, RP_MACHINE_01:1",12.0,0,0,0,0,0,0,0,1,1,22,0.1463
P636,1000,2020-2021,6,"RP_SLIP_TERRAIN:3, RP_MACHINE_01:1, RP_FALL_CLIFF:1, RP_TRAFFIC_01:1",3.0,0,0,0,0,1,0,0,1,3,1,0.0366
P637,1000,2020-2021,6,"RP_SLIP_TERRAIN:3, RP_ANIMAL_01:1, RP_MACHINE_01:1, RP_TRAFFIC_01:1",3.0,1,0,0,0,0,0,0,1,3,1,0.0366
P638,1000,2020-2021,12,"RP_TRAFFIC_01:7, RP_MACHINE_01:3, RP_SLIP_TERRAIN:2",6.0,0,0,0,0,0,0,0,3,2,7,0.0732
P641,1000,2020-2021,4,"RP_TRAFFIC_01:3, RP_MACHINE_01:1",2.0,0,0,0,0,0,0,0,1,0,3,0.0244
P642,1000,2020-2021,1,RP_TRAFFIC_01:1,0.5,0,0,0,0,0,0,0,0,0,1,0.0061
P643,1000,2020-2021,1,RP_SLIP_TERRAIN:1,0.5,0,0,0,0,0,0,0,0,1,0,0.0061
P644,1000,2020-2021,5,"RP_MACHINE_01:2, RP_TRAFFIC_01:2, RP_ANIMAL_01:1",2.5,1,0,0,0,0,0,0,2,0,2,0.0305
P645,1000,2020-2021,6,"RP_TRAFFIC_01:4, RP_ANIMAL_01:1, RP_SLIP_TERRAIN:1",3.0,1,0,0,0,0,0,0,0,1,4,0.0366
P646,1000,2020-2021,9,"RP_TRAFFIC_01:7, RP_SLIP_TERRAIN:2",4.5,0,0,0,0,0,0,0,0,2,7,0.0549
P647,1000,2020-2021,2,"RP_SLIP_TERRAIN:1, RP_TRAFFIC_01:1",1.0,0,0,0,0,0,0,0,0,1,1,0.0122
P648,1000,2020-2021,12,"RP_TRAFFIC_01:11, RP_SLIP_TERRAIN:1",6.0,0,0,0,0,0,0,0,0,1,11,0.0732
P649,1000,2020-2021,2,RP_SLIP_TERRAIN:2,1.0,0,0,0,0,0,0,0,0,2,0,0.0122
P650,1000,2020-2021,4,RP_TRAFFIC_01:4,2.0,0,0,0,0,0,0,0,0,0,4,0.0244
P651,1000,2020-2021,1,RP_TRAFFIC_01:1,0.5,0,0,0,0,0,0,0,0,0,1,0.0061
P652,1000,2020-2021,92,"RP_SLIP_TERRAIN:46, RP_MACHINE_01:28, RP_TRAFFIC_01:12, RP_ANIMAL_01:2, RP_DROWN_01:2, RP_FALL_CLIFF:1, RP_CO_01:1",46.0,2,0,1,2,1,0,0,28,46,12,0.561
P653,1000,2020-2021,8,"RP_TRAFFIC_01:4, RP_ANIMAL_01:2, RP_HEAT_02:1, RP_SLIP_TERRAIN:1",4.0,2,0,0,0,0,0,1,0,1,4,0.0488
P654,1000,2020-2021,4,"RP_ANIMAL_01:2, RP_MACHINE_01:1, RP_CO_01:1",2.0,2,0,1,0,0,0,0,1,0,0,0.0244
P655,1000,2020-2021,5,"RP_TRAFFIC_01:3, RP_SLIP_TERRAIN:2",2.5,0,0,0,0,0,0,0,0,2,3,0.0305
P656,1000,2020-2021,3,RP_SLIP_TERRAIN:3,1.5,0,0,0,0,0,0,0,0,3,0,0.0183
P657,1000,2020-2021,15,"RP_SLIP_TERRAIN:8, RP_TRAFFIC_01:3, RP_MACHINE_01:1, RP_DROWN_01:1, RP_ANIMAL_01:1, RP_FALL_CLIFF:1",7.5,1,0,0,1,1,0,0,1,8,3,0.0915
P658,1000,2020-2021,8,RP_TRAFFIC_01:8,4.0,0,0,0,0,0,0,0,0,0,8,0.0488
P659,1000,2020-2021,16,RP_TRAFFIC_01:16,8.0,0,0,0,0,0,0,0,0,0,16,0.0976
P660,1000,2020-2021,1,RP_TRAFFIC_01:1,0.5,0,0,0,0,0,0,0,0,0,1,0.0061
P661,1000,2020-2021,1,RP_SLIP_TERRAIN:1,0.5,0,0,0,0,0,0,0,0,1,0,0.0061
P662,1000,2020-2021,8,"RP_TRAFFIC_01:3, RP_SLIP_TERRAIN:3, RP_FALL_CLIFF:2",4.0,0,0,0,0,2,0,0,0,3,3,0.0488
P663,1000,2020-2021,2,RP_SLIP_TERRAIN:2,1.0,0,0,0,0,0,0,0,0,2,0,0.0122
P664,1000,2020-2021,54,"RP_SLIP_TERRAIN:31, RP_MACHINE_01:18, RP_TRAFFIC_01:5",27.0,0,0,0,0,0,0,0,18,31,5,0.3293
P665,1000,2020-2021,2,"RP_ANIMAL_01:1, RP_TRAFFIC_01:1",1.0,1,0,0,0,0,0,0,0,0,1,0.0122
P666,1000,2020-2021,8,"RP_ANIMAL_01:3, RP_MACHINE_01:2, RP_TRAFFIC_01:2, RP_SLIP_TERRAIN:1",4.0,3,0,0,0,0,0,0,2,1,2,0.0488
P667,1000,2020-2021,14,"RP_TRAFFIC_01:12, RP_FALL_CLIFF:1, RP_SLIP_TERRAIN:1",7.0,0,0,0,0,1,0,0,0,1,12,0.0854
P668,1000,2020-2021,3,"RP_TRAFFIC_01:1, RP_MACHINE_01:1, RP_SLIP_TERRAIN:1",1.5,0,0,0,0,0,0,0,1,1,1,0.0183
P669,1000,2020-2021,12,"RP_SLIP_TERRAIN:3, RP_TRAFFIC_01:3, RP_FALL_CLIFF:3, RP_MACHINE_01:2, RP_ANIMAL_01:1",6.0,1,0,0,0,3,0,0,2,3,3,0.0732
P670,1000,2020-2021,4,"RP_MACHINE_01:2, RP_TRAFFIC_01:2",2.0,0,0,0,0,0,0,0,2,0,2,0.0244
P674,1000,2020-2021,5,"RP_TRAFFIC_01:3, RP_SLIP_TERRAIN:1, RP_FALL_CLIFF:1",2.5,0,0,0,0,1,0,0,0,1,3,0.0305
P675,1000,2020-2021,10,"RP_TRAFFIC_01:8, RP_SLIP_TERRAIN:1, RP_MACHINE_01:1",5.0,0,0,0,0,0,0,0,1,1,8,0.061
P676,1000,2020-2021,26,"RP_SLIP_TERRAIN:11, RP_TRAFFIC_01:5, RP_MACHINE_01:3, RP_ANIMAL_01:3, RP_DROWN_01:2, RP_CO_01:1, RP_FALL_CLIFF:1",13.0,3,0,1,2,1,0,0,3,11,5,0.1585
P677,1000,2020-2021,23,"RP_TRAFFIC_01:13, RP_SLIP_TERRAIN:6, RP_MACHINE_01:3, RP_ANIMAL_01:1",11.5,1,0,0,0,0,0,0,3,6,13,0.1402
P678,1000,2020-2021,59,"RP_SLIP_TERRAIN:23, RP_MACHINE_01:21, RP_TRAFFIC_01:9, RP_ANIMAL_01:4, RP_DROWN_01:1, RP_CO_01:1",29.5,4,0,1,1,0,0,0,21,23,9,0.3598
P679,1000,2020-2021,2,"RP_ANIMAL_01:1, RP_FALL_CLIFF:1",1.0,1,0,0,0,1,0,0,0,0,0,0.0122
P680,1000,2020-2021,17,"RP_TRAFFIC_01:15, RP_SLIP_TERRAIN:1, RP_FALL_CLIFF:1",8.5,0,0,0,0,1,0,0,0,1,15,0.1037
P681,1000,2020-2021,28,"RP_SLIP_TERRAIN:16, RP_MACHINE_01:5, RP_TRAFFIC_01:3, RP_ANIMAL_01:2, RP_FALL_CLIFF:1, RP_DROWN_01:1",14.0,2,0,0,1,1,0,0,5,16,3,0.1707
P683,1000,2020-2021,5,RP_TRAFFIC_01:5,2.5,0,0,0,0,0,0,0,0,0,5,0.0305
P684,1000,2020-2021,9,"RP_TRAFFIC_01:5, RP_MACHINE_01:2, RP_SLIP_TERRAIN:1, RP_ANIMAL_01:1",4.5,1,0,0,0,0,0,0,2,1,5,0.0549
P685,1000,2020-2021,87,"RP_SLIP_TERRAIN:36, RP_MACHINE_01:31, RP_TRAFFIC_01:16, RP_FALL_CLIFF:2, RP_DROWN_01:1, RP_ANIMAL_01:1",43.5,1,0,0,1,2,0,0,31,36,16,0.5305
P686,1000,2020-2021,5,RP_TRAFFIC_01:5,2.5,0,0,0,0,0,0,0,0,0,5,0.0305
P687,1000,2020-2021,20,"RP_TRAFFIC_01:13, RP_SLIP_TERRAIN:5, RP_DROWN_01:2",10.0,0,0,0,2,0,0,0,0,5,13,0.122
P688,1000,2020-2021,61,"RP_SLIP_TERRAIN:28, RP_MACHINE_01:17, RP_TRAFFIC_01:12, RP_FALL_CLIFF:2, RP_DROWN_01:1, RP_CO_01:1",30.5,0,0,1,1,2,0,0,17,28,12,0.372
P689,1000,2020-2021,1,RP_SLIP_TERRAIN:1,0.5,0,0,0,0,0,0,0,0,1,0,0.0061
P690,1000,2020-2021,4,"RP_TRAFFIC_01:2, RP_MACHINE_01:1, RP_ANIMAL_01:1",2.0,1,0,0,0,0,0,0,1,0,2,0.0244
P691,1000,2020-2021,1,RP_TRAFFIC_01:1,0.5,0,0,0,0,0,0,0,0,0,1,0.0061
P692,1000,2020-2021,83,"RP_SLIP_TERRAIN:32, RP_MACHINE_01:29, RP_TRAFFIC_01:13, RP_ANIMAL_01:4, RP_DROWN_01:3, RP_FALL_CLIFF:2",41.5,4,0,0,3,2,0,0,29,32,13,0.5061
P693,1000,2020-2021,13,"RP_TRAFFIC_01:7, RP_SLIP_TERRAIN:4, RP_MACHINE_01:2",6.5,0,0,0,0,0,0,0,2,4,7,0.0793
P694,1000,2020-2021,5,"RP_TRAFFIC_01:2, RP_ANIMAL_01:2, RP_MACHINE_01:1",2.5,2,0,0,0,0,0,0,1,0,2,0.0305
P695,1000,2020-2021,11,"RP_TRAFFIC_01:7, RP_SLIP_TERRAIN:4",5.5,0,0,0,0,0,0,0,0,4,7,0.0671
P696,1000,2020-2021,1,RP_FALL_CLIFF:1,0.5,0,0,0,0,1,0,0,0,0,0,0.0061
P697,1000,2020-2021,1,RP_SLIP_TERRAIN:1,0.5,0,0,0,0,0,0,0,0,1,0,0.0061
P698,1000,2020-2021,5,"RP_TRAFFIC_01:2, RP_FALL_CLIFF:2, RP_SLIP_TERRAIN:1",2.5,0,0,0,0,2,0,0,0,1,2,0.0305
P699,1000,2020-2021,92,"RP_SLIP_TERRAIN:37, RP_MACHINE_01:30, RP_TRAFFIC_01:20, RP_FALL_CLIFF:3, RP_DROWN_01:1, RP_ANIMAL_01:1",46.0,1,0,0,1,3,0,0,30,37,20,0.561
P700,1000,2020-2021,9,"RP_TRAFFIC_01:6, RP_MACHINE_01:1, RP_SLIP_TERRAIN:1, RP_FALL_CLIFF:1",4.5,0,0,0,0,1,0,0,1,1,6,0.0549
P701,1000,2020-2021,137,"RP_SLIP_TERRAIN:51, RP_MACHINE_01:40, RP_TRAFFIC_01:34, RP_FALL_CLIFF:4, RP_CO_01:4, RP_FIRE_01:2, RP_ANIMAL_01:1, RP_DROWN_01:1",68.5,1,0,4,1,4,2,0,40,51,34,0.8354
P703,1000,2020-2021,11,"RP_TRAFFIC_01:8, RP_SLIP_TERRAIN:3",5.5,0,0,0,0,0,0,0,0,3,8,0.0671
P704,1000,2020-2021,61,"RP_SLIP_TERRAIN:22, RP_TRAFFIC_01:18, RP_MACHINE_01:17, RP_FALL_CLIFF:3, RP_ANIMAL_01:1",30.5,1,0,0,0,3,0,0,17,22,18,0.372
P705,1000,2020-2021,7,"RP_TRAFFIC_01:5, RP_ANIMAL_01:1, RP_SLIP_TERRAIN:1",3.5,1,0,0,0,0,0,0,0,1,5,0.0427
P706,1000,2020-2021,26,"RP_TRAFFIC_01:11, RP_MACHINE_01:9, RP_SLIP_TERRAIN:4, RP_ANIMAL_01:1, RP_FIRE_01:1",13.0,1,0,0,0,0,1,0,9,4,11,0.1585
P707,1000,2020-2021,13,"RP_TRAFFIC_01:8, RP_SLIP_TERRAIN:3, RP_MACHINE_01:2",6.5,0,0,0,0,0,0,0,2,3,8,0.0793
P708,1000,2020-2021,4,"RP_ANIMAL_01:2, RP_MACHINE_01:1, RP_CO_01:1",2.0,2,0,1,0,0,0,0,1,0,0,0.0244
P709,1000,2020-2021,8,"RP_SLIP_TERRAIN:5, RP_TRAFFIC_01:2, RP_ANIMAL_01:1",4.0,1,0,0,0,0,0,0,0,5,2,0.0488
P710,1000,2020-2021,26,"RP_TRAFFIC_01:24, RP_SLIP_TERRAIN:1, RP_MACHINE_01:1",13.0,0,0,0,0,0,0,0,1,1,24,0.1585
P712,1000,2020-2021,29,"RP_SLIP_TERRAIN:14, RP_MACHINE_01:6, RP_TRAFFIC_01:5, RP_FALL_CLIFF:4",14.5,0,0,0,0,4,0,0,6,14,5,0.1768
P714,1000,2020-2021,93,"RP_SLIP_TERRAIN:38, RP_MACHINE_01:32, RP_TRAFFIC_01:18, RP_FALL_CLIFF:3, RP_DROWN_01:1, RP_ANIMAL_01:1",46.5,1,0,0,1,3,0,0,32,38,18,0.5671
P715,1000,2020-2021,3,"RP_TRAFFIC_01:2, RP_SLIP_TERRAIN:1",1.5,0,0,0,0,0,0,0,0,1,2,0.0183
P716,1000,2020-2021,4,RP_TRAFFIC_01:4,2.0,0,0,0,0,0,0,0,0,0,4,0.0244
P717,1000,2020-2021,55,"RP_MACHINE_01:21, RP_SLIP_TERRAIN:17, RP_TRAFFIC_01:8, RP_ANIMAL_01:4, RP_DROWN_01:3, RP_FIRE_01:1, RP_FALL_CLIFF:1",27.5,4,0,0,3,1,1,0,21,17,8,0.3354
P718,1000,2020-2021,5,"RP_TRAFFIC_01:3, RP_SLIP_TERRAIN:1, RP_MACHINE_01:1",2.5,0,0,0,0,0,0,0,1,1,3,0.0305
P720,1000,2020-2021,4,RP_TRAFFIC_01:4,2.0,0,0,0,0,0,0,0,0,0,4,0.0244
P721,1000,2020-2021,7,"RP_TRAFFIC_01:4, RP_FALL_CLIFF:1, RP_MACHINE_01:1, RP_SLIP_TERRAIN:1",3.5,0,0,0,0,1,0,0,1,1,4,0.0427
P722,1000,2020-2021,2,"RP_TRAFFIC_01:1, RP_FALL_CLIFF:1",1.0,0,0,0,0,1,0,0,0,0,1,0.0122
P723,1000,2020-2021,1,RP_TRAFFIC_01:1,0.5,0,0,0,0,0,0,0,0,0,1,0.0061
P724,1000,2020-2021,1,RP_TRAFFIC_01:1,0.5,0,0,0,0,0,0,0,0,0,1,0.0061
P725,1000,2020-2021,2,RP_TRAFFIC_01:2,1.0,0,0,0,0,0,0,0,0,0,2,0.0122
P726,1000,2020-2021,6,RP_TRAFFIC_01:6,3.0,0,0,0,0,0,0,0,0,0,6,0.0366
P727,1000,2020-2021,4,"RP_TRAFFIC_01:2, RP_SLIP_TERRAIN:1, RP_MACHINE_01:1",2.0,0,0,0,0,0,0,0,1,1,2,0.0244
P728,1000,2020-2021,2,RP_TRAFFIC_01:2,1.0,0,0,0,0,0,0,0,0,0,2,0.0122
P729,1000,2020-2021,29,"RP_SLIP_TERRAIN:14, RP_MACHINE_01:9, RP_TRAFFIC_01:5, RP_CO_01:1",14.5,0,0,1,0,0,0,0,9,14,5,0.1768
P730,1000,2020-2021,48,"RP_TRAFFIC_01:17, RP_MACHINE_01:14, RP_SLIP_TERRAIN:13, RP_ANIMAL_01:2, RP_CO_01:1, RP_FALL_CLIFF:1",24.0,2,0,1,0,1,0,0,14,13,17,0.2927
P731,1000,2020-2021,25,"RP_TRAFFIC_01:14, RP_SLIP_TERRAIN:7, RP_MACHINE_01:2, RP_DROWN_01:1, RP_FALL_CLIFF:1",12.5,0,0,0,1,1,0,0,2,7,14,0.1524
P732,1000,2020-2021,1,RP_TRAFFIC_01:1,0.5,0,0,0,0,0,0,0,0,0,1,0.0061
P733,1000,2020-2021,88,"RP_SLIP_TERRAIN:34, RP_MACHINE_01:31, RP_TRAFFIC_01:18, RP_FALL_CLIFF:3, RP_DROWN_01:1, RP_ANIMAL_01:1",44.0,1,0,0,1,3,0,0,31,34,18,0.5366
P734,1000,2020-2021,45,"RP_MACHINE_01:16, RP_TRAFFIC_01:13, RP_SLIP_TERRAIN:11, RP_ANIMAL_01:3, RP_FIRE_01:1, RP_DROWN_01:1",22.5,3,0,0,1,0,1,0,16,11,13,0.2744
