placeId,recentAreaTotal,recentAreaTypes,recentAreaPeriod,recentAreaBasis
P975,14,기타 둔상:6;상해:4;낙상:2;추락:1;물:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P979,14,기타 둔상:6;상해:4;낙상:2;추락:1;물:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P1008,14,기타 둔상:6;상해:4;낙상:2;추락:1;물:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P1014,14,기타 둔상:6;상해:4;낙상:2;추락:1;물:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P1018,14,기타 둔상:6;상해:4;낙상:2;추락:1;물:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P1021,14,기타 둔상:6;상해:4;낙상:2;추락:1;물:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P1024,11,상해:4;기타 둔상:3;낙상:2;추락:1;물:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P035,13,낙상:8;추락:3;기타 둔상:1;관통상:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P060,13,낙상:8;추락:3;기타 둔상:1;관통상:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P075,13,낙상:8;추락:3;기타 둔상:1;관통상:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P367,13,낙상:8;추락:3;기타 둔상:1;관통상:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P485,13,낙상:8;추락:3;기타 둔상:1;관통상:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P493,13,낙상:8;추락:3;기타 둔상:1;관통상:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P494,13,낙상:8;추락:3;기타 둔상:1;관통상:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P501,13,낙상:8;추락:3;기타 둔상:1;관통상:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P539,13,낙상:8;추락:3;기타 둔상:1;관통상:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P546,13,낙상:8;추락:3;기타 둔상:1;관통상:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P612,13,낙상:8;추락:3;기타 둔상:1;관통상:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P614,13,낙상:8;추락:3;기타 둔상:1;관통상:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P620,13,낙상:8;추락:3;기타 둔상:1;관통상:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P629,13,낙상:8;추락:3;기타 둔상:1;관통상:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P642,13,낙상:8;추락:3;기타 둔상:1;관통상:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P745,13,낙상:8;추락:3;기타 둔상:1;관통상:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P757,13,낙상:8;추락:3;기타 둔상:1;관통상:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P820,13,낙상:8;추락:3;기타 둔상:1;관통상:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P834,13,낙상:8;추락:3;기타 둔상:1;관통상:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P844,13,낙상:8;추락:3;기타 둔상:1;관통상:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P877,13,낙상:8;추락:3;기타 둔상:1;관통상:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P885,13,낙상:8;추락:3;기타 둔상:1;관통상:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P886,13,낙상:8;추락:3;기타 둔상:1;관통상:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P891,13,낙상:8;추락:3;기타 둔상:1;관통상:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P893,13,낙상:8;추락:3;기타 둔상:1;관통상:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P916,13,낙상:8;추락:3;기타 둔상:1;관통상:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P923,13,낙상:8;추락:3;기타 둔상:1;관통상:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P289,26,낙상:11;기타 둔상:6;열상:3;동물곤충:3;상해:2;물:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P735,26,낙상:11;기타 둔상:6;열상:3;동물곤충:3;상해:2;물:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P007,17,낙상:9;동물곤충:3;상해:2;기타 둔상:1;관통상:1;추락:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P018,20,낙상:10;동물곤충:3;기타 둔상:3;상해:2;관통상:1;추락:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P040,20,낙상:10;동물곤충:3;기타 둔상:3;상해:2;관통상:1;추락:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P058,20,낙상:10;동물곤충:3;기타 둔상:3;상해:2;관통상:1;추락:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P065,17,낙상:9;동물곤충:3;상해:2;기타 둔상:1;관통상:1;추락:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P078,20,낙상:10;동물곤충:3;기타 둔상:3;상해:2;관통상:1;추락:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P091,20,낙상:10;동물곤충:3;기타 둔상:3;상해:2;관통상:1;추락:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P095,20,낙상:10;동물곤충:3;기타 둔상:3;상해:2;관통상:1;추락:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P098,20,낙상:10;동물곤충:3;기타 둔상:3;상해:2;관통상:1;추락:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P110,17,낙상:9;동물곤충:3;상해:2;기타 둔상:1;관통상:1;추락:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P116,17,낙상:9;동물곤충:3;상해:2;기타 둔상:1;관통상:1;추락:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P157,17,낙상:9;동물곤충:3;상해:2;기타 둔상:1;관통상:1;추락:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P208,20,낙상:10;동물곤충:3;기타 둔상:3;상해:2;관통상:1;추락:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P288,20,낙상:10;동물곤충:3;기타 둔상:3;상해:2;관통상:1;추락:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P363,20,낙상:10;동물곤충:3;기타 둔상:3;상해:2;관통상:1;추락:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P371,17,낙상:9;동물곤충:3;상해:2;기타 둔상:1;관통상:1;추락:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P380,17,낙상:9;동물곤충:3;상해:2;기타 둔상:1;관통상:1;추락:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P385,17,낙상:9;동물곤충:3;상해:2;기타 둔상:1;관통상:1;추락:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P408,17,낙상:9;동물곤충:3;상해:2;기타 둔상:1;관통상:1;추락:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P412,20,낙상:10;동물곤충:3;기타 둔상:3;상해:2;관통상:1;추락:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P448,17,낙상:9;동물곤충:3;상해:2;기타 둔상:1;관통상:1;추락:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P461,20,낙상:10;동물곤충:3;기타 둔상:3;상해:2;관통상:1;추락:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P474,17,낙상:9;동물곤충:3;상해:2;기타 둔상:1;관통상:1;추락:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P535,17,낙상:9;동물곤충:3;상해:2;기타 둔상:1;관통상:1;추락:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P585,17,낙상:9;동물곤충:3;상해:2;기타 둔상:1;관통상:1;추락:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P587,17,낙상:9;동물곤충:3;상해:2;기타 둔상:1;관통상:1;추락:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P643,17,낙상:9;동물곤충:3;상해:2;기타 둔상:1;관통상:1;추락:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P664,17,낙상:9;동물곤충:3;상해:2;기타 둔상:1;관통상:1;추락:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P669,17,낙상:9;동물곤충:3;상해:2;기타 둔상:1;관통상:1;추락:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P674,17,낙상:9;동물곤충:3;상해:2;기타 둔상:1;관통상:1;추락:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P680,17,낙상:9;동물곤충:3;상해:2;기타 둔상:1;관통상:1;추락:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P693,17,낙상:9;동물곤충:3;상해:2;기타 둔상:1;관통상:1;추락:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P700,17,낙상:9;동물곤충:3;상해:2;기타 둔상:1;관통상:1;추락:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P712,17,낙상:9;동물곤충:3;상해:2;기타 둔상:1;관통상:1;추락:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P713,17,낙상:9;동물곤충:3;상해:2;기타 둔상:1;관통상:1;추락:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P715,17,낙상:9;동물곤충:3;상해:2;기타 둔상:1;관통상:1;추락:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P932,20,낙상:10;동물곤충:3;기타 둔상:3;상해:2;관통상:1;추락:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P950,20,낙상:10;동물곤충:3;기타 둔상:3;상해:2;관통상:1;추락:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P981,20,낙상:10;동물곤충:3;기타 둔상:3;상해:2;관통상:1;추락:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P987,20,낙상:10;동물곤충:3;기타 둔상:3;상해:2;관통상:1;추락:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P1001,20,낙상:10;동물곤충:3;기타 둔상:3;상해:2;관통상:1;추락:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P1002,20,낙상:10;동물곤충:3;기타 둔상:3;상해:2;관통상:1;추락:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P1004,20,낙상:10;동물곤충:3;기타 둔상:3;상해:2;관통상:1;추락:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P1019,20,낙상:10;동물곤충:3;기타 둔상:3;상해:2;관통상:1;추락:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P1020,20,낙상:10;동물곤충:3;기타 둔상:3;상해:2;관통상:1;추락:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P1025,17,낙상:9;동물곤충:3;상해:2;기타 둔상:1;관통상:1;추락:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P221,5,낙상:3;기타 둔상:1;열상:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P263,5,낙상:3;기타 둔상:1;열상:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P315,5,낙상:3;기타 둔상:1;열상:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P347,5,낙상:3;기타 둔상:1;열상:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P383,5,낙상:3;기타 둔상:1;열상:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P394,5,낙상:3;기타 둔상:1;열상:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P416,6,낙상:4;기타 둔상:1;열상:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P444,5,낙상:3;기타 둔상:1;열상:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P445,5,낙상:3;기타 둔상:1;열상:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P450,5,낙상:3;기타 둔상:1;열상:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P463,5,낙상:3;기타 둔상:1;열상:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P469,5,낙상:3;기타 둔상:1;열상:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P470,5,낙상:3;기타 둔상:1;열상:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P504,5,낙상:3;기타 둔상:1;열상:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P589,5,낙상:3;기타 둔상:1;열상:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P590,5,낙상:3;기타 둔상:1;열상:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P597,5,낙상:3;기타 둔상:1;열상:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P651,5,낙상:3;기타 둔상:1;열상:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P655,5,낙상:3;기타 둔상:1;열상:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P658,5,낙상:3;기타 둔상:1;열상:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P660,5,낙상:3;기타 둔상:1;열상:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P665,5,낙상:3;기타 둔상:1;열상:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P671,5,낙상:3;기타 둔상:1;열상:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P679,5,낙상:3;기타 둔상:1;열상:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P691,5,낙상:3;기타 둔상:1;열상:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P723,5,낙상:3;기타 둔상:1;열상:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P724,5,낙상:3;기타 둔상:1;열상:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P729,5,낙상:3;기타 둔상:1;열상:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P956,6,낙상:4;기타 둔상:1;열상:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P974,6,낙상:4;기타 둔상:1;열상:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P976,6,낙상:4;기타 둔상:1;열상:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P977,6,낙상:4;기타 둔상:1;열상:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P993,6,낙상:4;기타 둔상:1;열상:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P833,3,동물곤충:3,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P863,3,동물곤충:3,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P721,1,낙상:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P068,1,기타 둔상:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P123,1,기타 둔상:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P320,1,낙상:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P439,1,낙상:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P662,1,낙상:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P206,1,낙상:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P003,2,기타 둔상:1;낙상:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P733,2,기타 둔상:1;낙상:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P541,3,기타 둔상:1;낙상:1;관통상:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P582,3,기타 둔상:1;낙상:1;관통상:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P894,3,기타 둔상:1;낙상:1;관통상:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P900,3,기타 둔상:1;낙상:1;관통상:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P384,1,낙상:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P393,1,낙상:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P508,2,낙상:1;기타 둔상:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P515,1,낙상:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P547,1,낙상:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P571,1,낙상:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P653,1,낙상:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P661,1,낙상:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P690,1,낙상:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P694,1,낙상:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P716,1,낙상:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P718,1,낙상:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P937,2,낙상:1;기타 둔상:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P947,2,낙상:1;기타 둔상:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P959,2,낙상:1;기타 둔상:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P1006,2,낙상:1;기타 둔상:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P131,2,낙상:2,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P334,1,낙상:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P086,1,낙상:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P124,2,기타 둔상:1;낙상:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P135,2,기타 둔상:1;낙상:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P137,2,기타 둔상:1;낙상:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P111,1,낙상:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P645,1,낙상:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P705,1,낙상:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P550,1,추락:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P604,1,추락:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
