accidentId,placeId,relationship,distance_m
AE_FIRE_PT_01626,P332,OCCURRED_AT,363
AE_FIRE_PT_01627,P190,OCCURRED_AT,64
AE_FIRE_PT_01629,P440,OCCURRED_AT,351
AE_FIRE_PT_01630,P171,OCCURRED_AT,559
AE_FIRE_PT_01631,P219,OCCURRED_AT,331
AE_FIRE_PT_01632,P314,OCCURRED_AT,709
AE_FIRE_PT_01633,P314,OCCURRED_AT,709
AE_FIRE_PT_01634,P314,OCCURRED_AT,709
AE_FIRE_PT_01635,P143,OCCURRED_AT,123
AE_FIRE_PT_01636,P890,OCCURRED_AT,945
AE_FIRE_PT_01637,P890,OCCURRED_AT,945
AE_FIRE_PT_01638,P560,OCCURRED_AT,656
AE_FIRE_PT_01639,P841,OCCURRED_AT,387
AE_FIRE_PT_01640,P699,OCCURRED_AT,246
AE_FIRE_PT_01641,P716,OCCURRED_AT,848
AE_FIRE_PT_01642,P047,OCCURRED_AT,375
AE_FIRE_PT_01643,P699,OCCURRED_AT,0
AE_FIRE_PT_01644,P1008,OCCURRED_AT,239
AE_FIRE_PT_01645,P1008,OCCURRED_AT,239
AE_FIRE_PT_01646,P429,OCCURRED_AT,205
AE_FIRE_PT_01647,P429,OCCURRED_AT,205
AE_FIRE_PT_01648,P233,OCCURRED_AT,205
AE_FIRE_PT_01649,P350,OCCURRED_AT,526
AE_FIRE_PT_01650,P144,OCCURRED_AT,405
AE_FIRE_PT_01651,P942,OCCURRED_AT,557
AE_FIRE_PT_01652,P335,OCCURRED_AT,444
AE_FIRE_PT_01655,P388,OCCURRED_AT,314
AE_FIRE_PT_01656,P699,OCCURRED_AT,253
AE_FIRE_PT_01657,P998,OCCURRED_AT,51
AE_FIRE_PT_01658,P131,OCCURRED_AT,325
AE_FIRE_PT_01660,P898,OCCURRED_AT,36
AE_FIRE_PT_01661,P310,OCCURRED_AT,215
AE_FIRE_PT_01662,P236,OCCURRED_AT,676
AE_FIRE_PT_01663,P143,OCCURRED_AT,282
AE_FIRE_PT_01664,P239,OCCURRED_AT,81
AE_FIRE_PT_01666,P590,OCCURRED_AT,225
AE_FIRE_PT_01667,P590,OCCURRED_AT,225
AE_FIRE_PT_01668,P617,OCCURRED_AT,264
AE_FIRE_PT_01669,P197,OCCURRED_AT,137
AE_FIRE_PT_01670,P019,OCCURRED_AT,56
AE_FIRE_PT_01673,P733,OCCURRED_AT,61
AE_FIRE_PT_01674,P113,OCCURRED_AT,123
AE_FIRE_PT_01675,P701,OCCURRED_AT,303
AE_FIRE_PT_01676,P319,OCCURRED_AT,592
AE_FIRE_PT_01677,P679,OCCURRED_AT,206
AE_FIRE_PT_01678,P543,OCCURRED_AT,835
AE_FIRE_PT_01682,P065,OCCURRED_AT,37
AE_FIRE_PT_01683,P350,OCCURRED_AT,439
AE_FIRE_PT_01684,P048,OCCURRED_AT,172
AE_FIRE_PT_01685,P706,OCCURRED_AT,256
AE_FIRE_PT_01686,P983,OCCURRED_AT,261
AE_FIRE_PT_01687,P562,OCCURRED_AT,13
AE_FIRE_PT_01688,P262,OCCURRED_AT,33
AE_FIRE_PT_01689,P188,OCCURRED_AT,519
AE_FIRE_PT_01690,P124,OCCURRED_AT,195
AE_FIRE_PT_01691,P275,OCCURRED_AT,489
AE_FIRE_PT_01692,P1014,OCCURRED_AT,623
AE_FIRE_PT_01693,P1014,OCCURRED_AT,623
AE_FIRE_PT_01694,P344,OCCURRED_AT,708
AE_FIRE_PT_01695,P344,OCCURRED_AT,708
AE_FIRE_PT_01696,P213,OCCURRED_AT,108
AE_FIRE_PT_01697,P147,OCCURRED_AT,862
AE_FIRE_PT_01699,P975,OCCURRED_AT,887
AE_FIRE_PT_01700,P604,OCCURRED_AT,880
AE_FIRE_PT_01701,P604,OCCURRED_AT,880
AE_FIRE_PT_01702,P183,OCCURRED_AT,10
AE_FIRE_PT_01703,P033,OCCURRED_AT,642
AE_FIRE_PT_01704,P033,OCCURRED_AT,642
AE_FIRE_PT_01705,P527,OCCURRED_AT,412
AE_FIRE_PT_01706,P204,OCCURRED_AT,301
AE_FIRE_PT_01707,P830,OCCURRED_AT,470
AE_FIRE_PT_01708,P440,OCCURRED_AT,353
AE_FIRE_PT_01710,P381,OCCURRED_AT,127
AE_FIRE_PT_01711,P008,OCCURRED_AT,157
AE_FIRE_PT_01712,P974,OCCURRED_AT,560
AE_FIRE_PT_01714,P070,OCCURRED_AT,10
AE_FIRE_PT_01715,P070,OCCURRED_AT,83
AE_FIRE_PT_01716,P183,OCCURRED_AT,9
AE_FIRE_PT_01717,P231,OCCURRED_AT,225
AE_FIRE_PT_01718,P043,OCCURRED_AT,685
AE_FIRE_PT_01719,P043,OCCURRED_AT,685
AE_FIRE_PT_01720,P541,OCCURRED_AT,516
AE_FIRE_PT_01721,P070,OCCURRED_AT,88
AE_FIRE_PT_01722,P684,OCCURRED_AT,515
AE_FIRE_PT_01723,P684,OCCURRED_AT,515
AE_FIRE_PT_01724,P647,OCCURRED_AT,670
AE_FIRE_PT_01725,P188,OCCURRED_AT,506
AE_FIRE_PT_01726,P721,OCCURRED_AT,803
AE_FIRE_PT_01727,P974,OCCURRED_AT,955
AE_FIRE_PT_01729,P184,OCCURRED_AT,200
AE_FIRE_PT_01730,P184,OCCURRED_AT,200
AE_FIRE_PT_01731,P184,OCCURRED_AT,200
AE_FIRE_PT_01732,P1022,OCCURRED_AT,501
AE_FIRE_PT_01733,P033,OCCURRED_AT,610
AE_FIRE_PT_01734,P144,OCCURRED_AT,328
AE_FIRE_PT_01735,P035,OCCURRED_AT,52
AE_FIRE_PT_01736,P020,OCCURRED_AT,126
AE_FIRE_PT_01737,P120,OCCURRED_AT,526
AE_FIRE_PT_01738,P079,OCCURRED_AT,113
AE_FIRE_PT_01739,P479,OCCURRED_AT,270
AE_FIRE_PT_01742,P362,OCCURRED_AT,512
AE_FIRE_PT_01743,P167,OCCURRED_AT,76
AE_FIRE_PT_01744,P991,OCCURRED_AT,20
AE_FIRE_PT_01745,P991,OCCURRED_AT,20
AE_FIRE_PT_01746,P139,OCCURRED_AT,366
AE_FIRE_PT_01747,P113,OCCURRED_AT,46
AE_FIRE_PT_01748,P012,OCCURRED_AT,122
AE_FIRE_PT_01749,P261,OCCURRED_AT,184
AE_FIRE_PT_01750,P744,OCCURRED_AT,228
AE_FIRE_PT_01751,P023,OCCURRED_AT,132
AE_FIRE_PT_01752,P277,OCCURRED_AT,53
AE_FIRE_PT_01753,P160,OCCURRED_AT,89
AE_FIRE_PT_01754,P160,OCCURRED_AT,89
AE_FIRE_PT_01755,P190,OCCURRED_AT,144
AE_FIRE_PT_01756,P173,OCCURRED_AT,158
AE_FIRE_PT_01757,P173,OCCURRED_AT,158
AE_FIRE_PT_01758,P785,OCCURRED_AT,744
AE_FIRE_PT_01759,P953,OCCURRED_AT,61
AE_FIRE_PT_01760,P325,OCCURRED_AT,418
AE_FIRE_PT_01761,P325,OCCURRED_AT,418
AE_FIRE_PT_01762,P189,OCCURRED_AT,548
AE_FIRE_PT_01763,P566,OCCURRED_AT,857
AE_FIRE_PT_01764,P120,OCCURRED_AT,490
AE_FIRE_PT_01765,P120,OCCURRED_AT,490
AE_FIRE_PT_01766,P002,OCCURRED_AT,163
AE_FIRE_PT_01767,P122,OCCURRED_AT,86
AE_FIRE_PT_01768,P418,OCCURRED_AT,106
AE_FIRE_PT_01769,P292,OCCURRED_AT,62
AE_FIRE_PT_01770,P292,OCCURRED_AT,62
AE_FIRE_PT_01771,P292,OCCURRED_AT,62
AE_FIRE_PT_01772,P292,OCCURRED_AT,62
AE_FIRE_PT_01773,P283,OCCURRED_AT,584
AE_FIRE_PT_01774,P604,OCCURRED_AT,87
AE_FIRE_PT_01775,P340,OCCURRED_AT,216
AE_FIRE_PT_01776,P019,OCCURRED_AT,56
AE_FIRE_PT_01777,P197,OCCURRED_AT,179
AE_FIRE_PT_01778,P343,OCCURRED_AT,67
AE_FIRE_PT_01779,P957,OCCURRED_AT,6
AE_FIRE_PT_01780,P361,OCCURRED_AT,424
AE_FIRE_PT_01781,P015,OCCURRED_AT,80
AE_FIRE_PT_01782,P305,OCCURRED_AT,224
AE_FIRE_PT_01783,P793,OCCURRED_AT,634
AE_FIRE_PT_01784,P793,OCCURRED_AT,634
AE_FIRE_PT_01785,P499,OCCURRED_AT,983
AE_FIRE_PT_01787,P150,OCCURRED_AT,369
AE_FIRE_PT_01788,P150,OCCURRED_AT,369
AE_FIRE_PT_01789,P129,OCCURRED_AT,838
AE_FIRE_PT_01790,P215,OCCURRED_AT,244
AE_FIRE_PT_01791,P280,OCCURRED_AT,122
AE_FIRE_PT_01792,P188,OCCURRED_AT,202
AE_FIRE_PT_01793,P698,OCCURRED_AT,986
AE_FIRE_PT_01794,P310,OCCURRED_AT,434
AE_FIRE_PT_01798,P604,OCCURRED_AT,881
AE_FIRE_PT_01799,P604,OCCURRED_AT,881
AE_FIRE_PT_01800,P196,OCCURRED_AT,536
AE_FIRE_PT_01801,P734,OCCURRED_AT,300
AE_FIRE_PT_01802,P122,OCCURRED_AT,117
AE_FIRE_PT_01803,P049,OCCURRED_AT,186
AE_FIRE_PT_01804,P931,OCCURRED_AT,275
AE_FIRE_PT_01805,P931,OCCURRED_AT,275
AE_FIRE_PT_01806,P931,OCCURRED_AT,275
AE_FIRE_PT_01807,P260,OCCURRED_AT,28
AE_FIRE_PT_01808,P018,OCCURRED_AT,0
AE_FIRE_PT_01809,P040,OCCURRED_AT,106
AE_FIRE_PT_01810,P178,OCCURRED_AT,586
AE_FIRE_PT_01811,P040,OCCURRED_AT,113
AE_FIRE_PT_01812,P729,OCCURRED_AT,178
AE_FIRE_PT_01813,P928,OCCURRED_AT,877
AE_FIRE_PT_01814,P180,OCCURRED_AT,83
AE_FIRE_PT_01815,P644,OCCURRED_AT,436
AE_FIRE_PT_01817,P122,OCCURRED_AT,125
AE_FIRE_PT_01818,P122,OCCURRED_AT,125
AE_FIRE_PT_01819,P036,OCCURRED_AT,21
AE_FIRE_PT_01820,P144,OCCURRED_AT,461
AE_FIRE_PT_01821,P937,OCCURRED_AT,288
AE_FIRE_PT_01822,P514,OCCURRED_AT,714
AE_FIRE_PT_01823,P975,OCCURRED_AT,140
AE_FIRE_PT_01824,P014,OCCURRED_AT,106
AE_FIRE_PT_01825,P999,OCCURRED_AT,823
AE_FIRE_PT_01826,P525,OCCURRED_AT,156
AE_FIRE_PT_01827,P525,OCCURRED_AT,156
AE_FIRE_PT_01828,P218,OCCURRED_AT,360
AE_FIRE_PT_01829,P161,OCCURRED_AT,243
AE_FIRE_PT_01830,P570,OCCURRED_AT,568
AE_FIRE_PT_01831,P570,OCCURRED_AT,157
AE_FIRE_PT_01832,P570,OCCURRED_AT,157
AE_FIRE_PT_01833,P527,OCCURRED_AT,511
AE_FIRE_PT_01834,P161,OCCURRED_AT,429
AE_FIRE_PT_01835,P279,OCCURRED_AT,289
AE_FIRE_PT_01836,P164,OCCURRED_AT,130
AE_FIRE_PT_01838,P659,OCCURRED_AT,203
AE_FIRE_PT_01839,P659,OCCURRED_AT,203
AE_FIRE_PT_01840,P659,OCCURRED_AT,203
AE_FIRE_PT_01842,P348,OCCURRED_AT,103
AE_FIRE_PT_01843,P814,OCCURRED_AT,397
AE_FIRE_PT_01844,P122,OCCURRED_AT,52
AE_FIRE_PT_01845,P665,OCCURRED_AT,380
AE_FIRE_PT_01846,P688,OCCURRED_AT,90
AE_FIRE_PT_01847,P688,OCCURRED_AT,90
AE_FIRE_PT_01848,P389,OCCURRED_AT,345
AE_FIRE_PT_01849,P543,OCCURRED_AT,716
AE_FIRE_PT_01850,P677,OCCURRED_AT,531
AE_FIRE_PT_01851,P1018,OCCURRED_AT,422
AE_FIRE_PT_01852,P014,OCCURRED_AT,127
AE_FIRE_PT_01853,P014,OCCURRED_AT,121
AE_FIRE_PT_01854,P014,OCCURRED_AT,121
AE_FIRE_PT_01855,P583,OCCURRED_AT,654
AE_FIRE_PT_01856,P168,OCCURRED_AT,109
AE_FIRE_PT_01857,P168,OCCURRED_AT,109
AE_FIRE_PT_01858,P929,OCCURRED_AT,92
AE_FIRE_PT_01860,P033,OCCURRED_AT,107
AE_FIRE_PT_01861,P680,OCCURRED_AT,121
AE_FIRE_PT_01864,P734,OCCURRED_AT,99
AE_FIRE_PT_01865,P032,OCCURRED_AT,195
AE_FIRE_PT_01866,P465,OCCURRED_AT,347
AE_FIRE_PT_01867,P034,OCCURRED_AT,217
AE_FIRE_PT_01868,P952,OCCURRED_AT,22
AE_FIRE_PT_01869,P204,OCCURRED_AT,634
AE_FIRE_PT_01870,P001,OCCURRED_AT,158
AE_FIRE_PT_01871,P005,OCCURRED_AT,466
AE_FIRE_PT_01872,P593,OCCURRED_AT,107
AE_FIRE_PT_01873,P895,OCCURRED_AT,121
AE_FIRE_PT_01874,P048,OCCURRED_AT,203
AE_FIRE_PT_01875,P793,OCCURRED_AT,694
AE_FIRE_PT_01876,P793,OCCURRED_AT,694
AE_FIRE_PT_01877,P162,OCCURRED_AT,26
AE_FIRE_PT_01878,P034,OCCURRED_AT,197
AE_FIRE_PT_01879,P997,OCCURRED_AT,134
AE_FIRE_PT_01881,P370,OCCURRED_AT,199
AE_FIRE_PT_01882,P107,OCCURRED_AT,749
AE_FIRE_PT_01884,P499,OCCURRED_AT,894
AE_FIRE_PT_01885,P405,OCCURRED_AT,415
AE_FIRE_PT_01886,P405,OCCURRED_AT,415
AE_FIRE_PT_01887,P405,OCCURRED_AT,415
AE_FIRE_PT_01888,P405,OCCURRED_AT,415
AE_FIRE_PT_01889,P486,OCCURRED_AT,309
AE_FIRE_PT_01890,P243,OCCURRED_AT,129
AE_FIRE_PT_01891,P224,OCCURRED_AT,943
AE_FIRE_PT_01892,P1008,OCCURRED_AT,638
AE_FIRE_PT_01893,P697,OCCURRED_AT,770
AE_FIRE_PT_01894,P040,OCCURRED_AT,69
AE_FIRE_PT_01896,P910,OCCURRED_AT,611
AE_FIRE_PT_01897,P699,OCCURRED_AT,177
AE_FIRE_PT_01898,P169,OCCURRED_AT,309
AE_FIRE_PT_01899,P178,OCCURRED_AT,846
AE_FIRE_PT_01900,P162,OCCURRED_AT,36
AE_FIRE_PT_01901,P070,OCCURRED_AT,10
AE_FIRE_PT_01902,P388,OCCURRED_AT,314
AE_FIRE_PT_01903,P143,OCCURRED_AT,194
AE_FIRE_PT_01904,P179,OCCURRED_AT,133
AE_FIRE_PT_01905,P578,OCCURRED_AT,284
AE_FIRE_PT_01909,P032,OCCURRED_AT,712
AE_FIRE_PT_01910,P559,OCCURRED_AT,865
AE_FIRE_PT_01911,P579,OCCURRED_AT,423
AE_FIRE_PT_01912,P861,OCCURRED_AT,10
AE_FIRE_PT_01913,P712,OCCURRED_AT,241
AE_FIRE_PT_01914,P018,OCCURRED_AT,906
AE_FIRE_PT_01915,P900,OCCURRED_AT,428
AE_FIRE_PT_01916,P325,OCCURRED_AT,139
AE_FIRE_PT_01917,P197,OCCURRED_AT,212
AE_FIRE_PT_01918,P215,OCCURRED_AT,167
AE_FIRE_PT_01920,P057,OCCURRED_AT,156
AE_FIRE_PT_01921,P793,OCCURRED_AT,698
AE_FIRE_PT_01922,P793,OCCURRED_AT,698
AE_FIRE_PT_01923,P116,OCCURRED_AT,429
AE_FIRE_PT_01924,P677,OCCURRED_AT,172
AE_FIRE_PT_01925,P517,OCCURRED_AT,50
AE_FIRE_PT_01926,P529,OCCURRED_AT,253
AE_FIRE_PT_01927,P878,OCCURRED_AT,163
AE_FIRE_PT_01928,P287,OCCURRED_AT,389
AE_FIRE_PT_01929,P187,OCCURRED_AT,257
AE_FIRE_PT_01931,P112,OCCURRED_AT,130
AE_FIRE_PT_01932,P499,OCCURRED_AT,849
AE_FIRE_PT_01933,P807,OCCURRED_AT,724
AE_FIRE_PT_01934,P807,OCCURRED_AT,724
AE_FIRE_PT_01935,P122,OCCURRED_AT,255
AE_FIRE_PT_01936,P788,OCCURRED_AT,23
AE_FIRE_PT_01937,P788,OCCURRED_AT,23
AE_FIRE_PT_01938,P1020,OCCURRED_AT,235
AE_FIRE_PT_01939,P063,OCCURRED_AT,681
AE_FIRE_PT_01940,P063,OCCURRED_AT,681
AE_FIRE_PT_01941,P687,OCCURRED_AT,190
AE_FIRE_PT_01942,P332,OCCURRED_AT,97
AE_FIRE_PT_01943,P332,OCCURRED_AT,97
AE_FIRE_PT_01944,P262,OCCURRED_AT,122
AE_FIRE_PT_01946,P155,OCCURRED_AT,305
AE_FIRE_PT_01947,P335,OCCURRED_AT,327
AE_FIRE_PT_01948,P830,OCCURRED_AT,247
AE_FIRE_PT_01949,P830,OCCURRED_AT,247
AE_FIRE_PT_01951,P953,OCCURRED_AT,52
AE_FIRE_PT_01952,P448,OCCURRED_AT,339
AE_FIRE_PT_01953,P218,OCCURRED_AT,272
AE_FIRE_PT_01954,P856,OCCURRED_AT,377
AE_FIRE_PT_01955,P929,OCCURRED_AT,110
AE_FIRE_PT_01956,P975,OCCURRED_AT,740
AE_FIRE_PT_01957,P020,OCCURRED_AT,378
AE_FIRE_PT_01959,P300,OCCURRED_AT,624
AE_FIRE_PT_01960,P059,OCCURRED_AT,133
AE_FIRE_PT_01961,P415,OCCURRED_AT,547
AE_FIRE_PT_01962,P324,OCCURRED_AT,425
AE_FIRE_PT_01963,P921,OCCURRED_AT,736
AE_FIRE_PT_01965,P1021,OCCURRED_AT,723
AE_FIRE_PT_01966,P179,OCCURRED_AT,281
AE_FIRE_PT_01967,P164,OCCURRED_AT,90
AE_FIRE_PT_01968,P125,OCCURRED_AT,147
AE_FIRE_PT_01969,P730,OCCURRED_AT,120
AE_FIRE_PT_01970,P251,OCCURRED_AT,382
AE_FIRE_PT_01971,P124,OCCURRED_AT,401
AE_FIRE_PT_01973,P1020,OCCURRED_AT,328
AE_FIRE_PT_01974,P113,OCCURRED_AT,231
AE_FIRE_PT_01975,P681,OCCURRED_AT,116
AE_FIRE_PT_01977,P310,OCCURRED_AT,198
AE_FIRE_PT_01979,P701,OCCURRED_AT,184
AE_FIRE_PT_01980,P032,OCCURRED_AT,394
AE_FIRE_PT_01981,P862,OCCURRED_AT,514
AE_FIRE_PT_01982,P032,OCCURRED_AT,767
AE_FIRE_PT_01983,P219,OCCURRED_AT,691
AE_FIRE_PT_01984,P219,OCCURRED_AT,691
AE_FIRE_PT_01985,P338,OCCURRED_AT,156
AE_FIRE_PT_01986,P271,OCCURRED_AT,41
AE_FIRE_PT_01987,P332,OCCURRED_AT,393
AE_FIRE_PT_01988,P110,OCCURRED_AT,385
AE_FIRE_PT_01990,P906,OCCURRED_AT,102
AE_FIRE_PT_01991,P005,OCCURRED_AT,332
AE_FIRE_PT_01993,P340,OCCURRED_AT,646
AE_FIRE_PT_01994,P251,OCCURRED_AT,304
AE_FIRE_PT_01995,P043,OCCURRED_AT,703
AE_FIRE_PT_01996,P091,OCCURRED_AT,0
AE_FIRE_PT_01997,P771,OCCURRED_AT,546
AE_FIRE_PT_01998,P771,OCCURRED_AT,546
AE_FIRE_PT_01999,P131,OCCURRED_AT,337
AE_FIRE_PT_02000,P434,OCCURRED_AT,183
AE_FIRE_PT_02001,P830,OCCURRED_AT,109
AE_FIRE_PT_02002,P040,OCCURRED_AT,92
AE_FIRE_PT_02003,P797,OCCURRED_AT,607
AE_FIRE_PT_02004,P953,OCCURRED_AT,269
AE_FIRE_PT_02005,P894,OCCURRED_AT,447
AE_FIRE_PT_02006,P350,OCCURRED_AT,627
AE_FIRE_PT_02007,P468,OCCURRED_AT,504
AE_FIRE_PT_02008,P593,OCCURRED_AT,546
AE_FIRE_PT_02009,P201,OCCURRED_AT,572
AE_FIRE_PT_02010,P256,OCCURRED_AT,178
AE_FIRE_PT_02011,P053,OCCURRED_AT,506
AE_FIRE_PT_02012,P188,OCCURRED_AT,410
AE_FIRE_PT_02013,P830,OCCURRED_AT,206
AE_FIRE_PT_02014,P493,OCCURRED_AT,856
AE_FIRE_PT_02015,P418,OCCURRED_AT,822
AE_FIRE_PT_02016,P070,OCCURRED_AT,103
AE_FIRE_PT_02017,P285,OCCURRED_AT,205
AE_FIRE_PT_02018,P413,OCCURRED_AT,354
AE_FIRE_PT_02019,P113,OCCURRED_AT,71
AE_FIRE_PT_02020,P155,OCCURRED_AT,100
AE_FIRE_PT_02021,P041,OCCURRED_AT,67
AE_FIRE_PT_02022,P402,OCCURRED_AT,872
AE_FIRE_PT_02023,P236,OCCURRED_AT,542
AE_FIRE_PT_02024,P236,OCCURRED_AT,542
AE_FIRE_PT_02025,P029,OCCURRED_AT,553
AE_FIRE_PT_02026,P029,OCCURRED_AT,553
AE_FIRE_PT_02027,P029,OCCURRED_AT,553
AE_FIRE_PT_02028,P029,OCCURRED_AT,553
AE_FIRE_PT_02029,P1022,OCCURRED_AT,498
AE_FIRE_PT_02030,P562,OCCURRED_AT,623
AE_FIRE_PT_02032,P001,OCCURRED_AT,208
AE_FIRE_PT_02034,P838,OCCURRED_AT,702
AE_FIRE_PT_02035,P763,OCCURRED_AT,262
AE_FIRE_PT_02036,P179,OCCURRED_AT,476
AE_FIRE_PT_02037,P907,OCCURRED_AT,162
AE_FIRE_PT_02038,P218,OCCURRED_AT,360
AE_FIRE_PT_02039,P942,OCCURRED_AT,619
AE_FIRE_PT_02040,P355,OCCURRED_AT,231
AE_FIRE_PT_02041,P986,OCCURRED_AT,208
AE_FIRE_PT_02042,P986,OCCURRED_AT,208
AE_FIRE_PT_02043,P256,OCCURRED_AT,300
AE_FIRE_PT_02044,P256,OCCURRED_AT,300
AE_FIRE_PT_02050,P462,OCCURRED_AT,291
AE_FIRE_PT_02052,P062,OCCURRED_AT,254
AE_FIRE_PT_02053,P736,OCCURRED_AT,450
AE_FIRE_PT_02054,P757,OCCURRED_AT,517
AE_FIRE_PT_02055,P757,OCCURRED_AT,517
AE_FIRE_PT_02056,P757,OCCURRED_AT,517
AE_FIRE_PT_02057,P757,OCCURRED_AT,517
AE_FIRE_PT_02058,P757,OCCURRED_AT,517
AE_FIRE_PT_02059,P055,OCCURRED_AT,490
AE_FIRE_PT_02060,P180,OCCURRED_AT,38
AE_FIRE_PT_02061,P195,OCCURRED_AT,139
AE_FIRE_PT_02062,P195,OCCURRED_AT,139
AE_FIRE_PT_02063,P569,OCCURRED_AT,196
AE_FIRE_PT_02064,P879,OCCURRED_AT,83
AE_FIRE_PT_02065,P197,OCCURRED_AT,203
AE_FIRE_PT_02066,P316,OCCURRED_AT,625
AE_FIRE_PT_02067,P1000,OCCURRED_AT,651
AE_FIRE_PT_02068,P652,OCCURRED_AT,68
AE_FIRE_PT_02069,P940,OCCURRED_AT,49
AE_FIRE_PT_02070,P083,OCCURRED_AT,827
AE_FIRE_PT_02071,P104,OCCURRED_AT,23
AE_FIRE_PT_02072,P032,OCCURRED_AT,218
AE_FIRE_PT_02073,P178,OCCURRED_AT,746
AE_FIRE_PT_02074,P604,OCCURRED_AT,872
AE_FIRE_PT_02075,P014,OCCURRED_AT,79
AE_FIRE_PT_02076,P092,OCCURRED_AT,223
AE_FIRE_PT_02077,P040,OCCURRED_AT,116
AE_FIRE_PT_02078,P246,OCCURRED_AT,320
AE_FIRE_PT_02079,P047,OCCURRED_AT,99
AE_FIRE_PT_02080,P092,OCCURRED_AT,529
AE_FIRE_PT_02081,P497,OCCURRED_AT,513
AE_FIRE_PT_02082,P497,OCCURRED_AT,513
AE_FIRE_PT_02083,P072,OCCURRED_AT,189
AE_FIRE_PT_02084,P618,OCCURRED_AT,683
AE_FIRE_PT_02085,P701,OCCURRED_AT,293
AE_FIRE_PT_02086,P014,OCCURRED_AT,114
AE_FIRE_PT_02087,P090,OCCURRED_AT,740
AE_FIRE_PT_02088,P090,OCCURRED_AT,740
AE_FIRE_PT_02089,P559,OCCURRED_AT,697
AE_FIRE_PT_02090,P559,OCCURRED_AT,697
AE_FIRE_PT_02091,P559,OCCURRED_AT,697
AE_FIRE_PT_02092,P539,OCCURRED_AT,77
AE_FIRE_PT_02093,P795,OCCURRED_AT,768
AE_FIRE_PT_02094,P838,OCCURRED_AT,764
AE_FIRE_PT_02095,P001,OCCURRED_AT,250
AE_FIRE_PT_02096,P729,OCCURRED_AT,348
AE_FIRE_PT_02097,P275,OCCURRED_AT,335
AE_FIRE_PT_02098,P070,OCCURRED_AT,514
AE_FIRE_PT_02099,P305,OCCURRED_AT,157
AE_FIRE_PT_02100,P188,OCCURRED_AT,156
AE_FIRE_PT_02104,P730,OCCURRED_AT,115
AE_FIRE_PT_02107,P865,OCCURRED_AT,857
AE_FIRE_PT_02108,P865,OCCURRED_AT,857
AE_FIRE_PT_02109,P865,OCCURRED_AT,857
AE_FIRE_PT_02110,P972,OCCURRED_AT,459
AE_FIRE_PT_02111,P122,OCCURRED_AT,171
AE_FIRE_PT_02112,P880,OCCURRED_AT,98
AE_FIRE_PT_02113,P032,OCCURRED_AT,116
AE_FIRE_PT_02114,P312,OCCURRED_AT,189
AE_FIRE_PT_02116,P086,OCCURRED_AT,201
AE_FIRE_PT_02117,P348,OCCURRED_AT,725
AE_FIRE_PT_02118,P348,OCCURRED_AT,725
AE_FIRE_PT_02119,P319,OCCURRED_AT,995
AE_FIRE_PT_02120,P560,OCCURRED_AT,796
AE_FIRE_PT_02121,P388,OCCURRED_AT,844
AE_FIRE_PT_02122,P418,OCCURRED_AT,559
AE_FIRE_PT_02123,P160,OCCURRED_AT,87
AE_FIRE_PT_02124,P1021,OCCURRED_AT,680
AE_FIRE_PT_02125,P566,OCCURRED_AT,287
AE_FIRE_PT_02126,P908,OCCURRED_AT,655
AE_FIRE_PT_02127,P908,OCCURRED_AT,655
AE_FIRE_PT_02128,P908,OCCURRED_AT,655
AE_FIRE_PT_02129,P908,OCCURRED_AT,655
AE_FIRE_PT_02130,P838,OCCURRED_AT,774
AE_FIRE_PT_02131,P040,OCCURRED_AT,121
AE_FIRE_PT_02132,P904,OCCURRED_AT,518
AE_FIRE_PT_02133,P049,OCCURRED_AT,186
AE_FIRE_PT_02134,P005,OCCURRED_AT,336
AE_FIRE_PT_02135,P544,OCCURRED_AT,450
AE_FIRE_PT_02136,P721,OCCURRED_AT,613
AE_FIRE_PT_02137,P149,OCCURRED_AT,326
AE_FIRE_PT_02138,P070,OCCURRED_AT,124
AE_FIRE_PT_02139,P070,OCCURRED_AT,124
AE_FIRE_PT_02140,P083,OCCURRED_AT,198
AE_FIRE_PT_02141,P699,OCCURRED_AT,132
AE_FIRE_PT_02142,P140,OCCURRED_AT,217
AE_FIRE_PT_02143,P268,OCCURRED_AT,196
AE_FIRE_PT_02144,P070,OCCURRED_AT,10
AE_FIRE_PT_02145,P070,OCCURRED_AT,10
AE_FIRE_PT_02146,P684,OCCURRED_AT,490
AE_FIRE_PT_02148,P676,OCCURRED_AT,0
AE_FIRE_PT_02149,P828,OCCURRED_AT,436
AE_FIRE_PT_02150,P539,OCCURRED_AT,132
AE_FIRE_PT_02151,P894,OCCURRED_AT,173
AE_FIRE_PT_02152,P034,OCCURRED_AT,215
AE_FIRE_PT_02153,P160,OCCURRED_AT,72
AE_FIRE_PT_02154,P270,OCCURRED_AT,426
AE_FIRE_PT_02155,P449,OCCURRED_AT,512
AE_FIRE_PT_02156,P882,OCCURRED_AT,694
AE_FIRE_PT_02157,P882,OCCURRED_AT,694
AE_FIRE_PT_02158,P748,OCCURRED_AT,124
AE_FIRE_PT_02159,P301,OCCURRED_AT,63
AE_FIRE_PT_02160,P925,OCCURRED_AT,773
AE_FIRE_PT_02162,P179,OCCURRED_AT,506
AE_FIRE_PT_02163,P033,OCCURRED_AT,362
AE_FIRE_PT_02164,P083,OCCURRED_AT,516
AE_FIRE_PT_02165,P049,OCCURRED_AT,443
