risk_id,placeId,relationship
RP_CROWD_02,P025,APPLIES_TO
RP_CROWD_02,P026,APPLIES_TO
RP_CROWD_02,P027,APPLIES_TO
RP_CROWD_02,P028,APPLIES_TO
RP_CROWD_02,P029,APPLIES_TO
RP_CROWD_02,P030,APPLIES_TO
RP_CROWD_02,P031,APPLIES_TO
RP_CROWD_02,P032,APPLIES_TO
RP_CROWD_02,P033,APPLIES_TO
RP_CROWD_02,P034,APPLIES_TO
RP_CROWD_02,P035,APPLIES_TO
RP_CROWD_02,P036,APPLIES_TO
RP_CROWD_02,P037,APPLIES_TO
RP_CROWD_02,P038,APPLIES_TO
RP_CROWD_02,P039,APPLIES_TO
RP_CROWD_02,P040,APPLIES_TO
RP_CROWD_02,P041,APPLIES_TO
RP_CROWD_02,P042,APPLIES_TO
RP_CROWD_02,P043,APPLIES_TO
RP_CROWD_02,P044,APPLIES_TO
RP_CROWD_02,P045,APPLIES_TO
RP_CROWD_02,P046,APPLIES_TO
RP_CROWD_02,P047,APPLIES_TO
RP_CROWD_02,P048,APPLIES_TO
RP_CROWD_02,P049,APPLIES_TO
RP_CROWD_02,P050,APPLIES_TO
RP_CROWD_02,P051,APPLIES_TO
RP_CROWD_02,P052,APPLIES_TO
RP_CROWD_02,P053,APPLIES_TO
RP_CROWD_02,P054,APPLIES_TO
RP_CROWD_02,P055,APPLIES_TO
RP_CROWD_02,P056,APPLIES_TO
RP_CROWD_02,P057,APPLIES_TO
RP_CROWD_02,P058,APPLIES_TO
RP_CROWD_02,P059,APPLIES_TO
RP_CROWD_02,P060,APPLIES_TO
RP_CROWD_02,P061,APPLIES_TO
RP_CROWD_02,P062,APPLIES_TO
RP_CROWD_02,P063,APPLIES_TO
RP_CROWD_02,P064,APPLIES_TO
RP_CROWD_02,P065,APPLIES_TO
RP_CROWD_02,P066,APPLIES_TO
RP_CROWD_02,P067,APPLIES_TO
RP_CROWD_02,P068,APPLIES_TO
RP_CROWD_02,P070,APPLIES_TO
RP_CROWD_02,P071,APPLIES_TO
RP_CROWD_02,P072,APPLIES_TO
RP_CROWD_02,P073,APPLIES_TO
RP_CROWD_02,P074,APPLIES_TO
RP_CROWD_02,P075,APPLIES_TO
RP_CROWD_02,P076,APPLIES_TO
RP_CROWD_02,P077,APPLIES_TO
RP_CROWD_02,P078,APPLIES_TO
RP_CROWD_02,P079,APPLIES_TO
RP_CROWD_02,P080,APPLIES_TO
RP_CROWD_02,P081,APPLIES_TO
RP_CROWD_02,P082,APPLIES_TO
RP_CROWD_02,P083,APPLIES_TO
RP_CROWD_02,P084,APPLIES_TO
RP_CROWD_02,P085,APPLIES_TO
RP_CROWD_02,P086,APPLIES_TO
RP_CROWD_02,P087,APPLIES_TO
RP_CROWD_02,P088,APPLIES_TO
RP_CROWD_02,P090,APPLIES_TO
RP_CROWD_02,P091,APPLIES_TO
RP_CROWD_02,P092,APPLIES_TO
RP_CROWD_02,P094,APPLIES_TO
RP_CROWD_02,P096,APPLIES_TO
RP_CROWD_02,P097,APPLIES_TO
RP_CROWD_02,P645,APPLIES_TO
RP_CROWD_02,P654,APPLIES_TO
RP_CROWD_02,P730,APPLIES_TO
RP_CROWD_02,P739,APPLIES_TO
RP_CROWD_02,P743,APPLIES_TO
RP_CROWD_02,P744,APPLIES_TO
RP_CROWD_02,P745,APPLIES_TO
RP_CROWD_02,P747,APPLIES_TO
RP_CROWD_02,P795,APPLIES_TO
RP_CROWD_02,P797,APPLIES_TO
RP_CROWD_02,P845,APPLIES_TO
RP_CROWD_02,P848,APPLIES_TO
RP_CROWD_02,P853,APPLIES_TO
RP_CROWD_02,P859,APPLIES_TO
RP_CROWD_02,P868,APPLIES_TO
RP_CROWD_02,P869,APPLIES_TO
RP_CROWD_02,P878,APPLIES_TO
RP_CROWD_02,P879,APPLIES_TO
RP_CROWD_02,P896,APPLIES_TO
RP_CROWD_02,P914,APPLIES_TO
RP_CROWD_02,P915,APPLIES_TO
RP_CROWD_02,P943,APPLIES_TO
RP_CROWD_02,P996,APPLIES_TO
RP_CROWD_02,P1001,APPLIES_TO
RP_CROWD_02,P1010,APPLIES_TO
RP_NIGHT_01,P004,APPLIES_TO
RP_NIGHT_01,P005,APPLIES_TO
RP_NIGHT_01,P006,APPLIES_TO
RP_NIGHT_01,P008,APPLIES_TO
RP_NIGHT_01,P010,APPLIES_TO
RP_NIGHT_01,P011,APPLIES_TO
RP_NIGHT_01,P012,APPLIES_TO
RP_NIGHT_01,P013,APPLIES_TO
RP_NIGHT_01,P022,APPLIES_TO
RP_NIGHT_01,P026,APPLIES_TO
RP_NIGHT_01,P028,APPLIES_TO
RP_NIGHT_01,P030,APPLIES_TO
RP_NIGHT_01,P035,APPLIES_TO
RP_NIGHT_01,P036,APPLIES_TO
RP_NIGHT_01,P038,APPLIES_TO
RP_NIGHT_01,P049,APPLIES_TO
RP_NIGHT_01,P051,APPLIES_TO
RP_NIGHT_01,P053,APPLIES_TO
RP_NIGHT_01,P055,APPLIES_TO
RP_NIGHT_01,P060,APPLIES_TO
RP_NIGHT_01,P066,APPLIES_TO
RP_NIGHT_01,P085,APPLIES_TO
RP_NIGHT_01,P094,APPLIES_TO
RP_NIGHT_01,P099,APPLIES_TO
RP_NIGHT_01,P102,APPLIES_TO
RP_NIGHT_01,P104,APPLIES_TO
RP_NIGHT_01,P118,APPLIES_TO
RP_NIGHT_01,P125,APPLIES_TO
RP_NIGHT_01,P126,APPLIES_TO
RP_NIGHT_01,P129,APPLIES_TO
RP_NIGHT_01,P130,APPLIES_TO
RP_NIGHT_01,P139,APPLIES_TO
RP_NIGHT_01,P145,APPLIES_TO
RP_NIGHT_01,P146,APPLIES_TO
RP_NIGHT_01,P162,APPLIES_TO
RP_NIGHT_01,P165,APPLIES_TO
RP_NIGHT_01,P171,APPLIES_TO
RP_NIGHT_01,P172,APPLIES_TO
RP_NIGHT_01,P173,APPLIES_TO
RP_NIGHT_01,P184,APPLIES_TO
RP_NIGHT_01,P189,APPLIES_TO
RP_NIGHT_01,P191,APPLIES_TO
RP_NIGHT_01,P195,APPLIES_TO
RP_NIGHT_01,P201,APPLIES_TO
RP_NIGHT_01,P204,APPLIES_TO
RP_NIGHT_01,P207,APPLIES_TO
RP_NIGHT_01,P215,APPLIES_TO
RP_NIGHT_01,P216,APPLIES_TO
RP_NIGHT_01,P218,APPLIES_TO
RP_NIGHT_01,P220,APPLIES_TO
RP_NIGHT_01,P223,APPLIES_TO
RP_NIGHT_01,P224,APPLIES_TO
RP_NIGHT_01,P227,APPLIES_TO
RP_NIGHT_01,P228,APPLIES_TO
RP_NIGHT_01,P233,APPLIES_TO
RP_NIGHT_01,P238,APPLIES_TO
RP_NIGHT_01,P240,APPLIES_TO
RP_NIGHT_01,P245,APPLIES_TO
RP_NIGHT_01,P247,APPLIES_TO
RP_NIGHT_01,P250,APPLIES_TO
RP_NIGHT_01,P252,APPLIES_TO
RP_NIGHT_01,P255,APPLIES_TO
RP_NIGHT_01,P257,APPLIES_TO
RP_NIGHT_01,P260,APPLIES_TO
RP_NIGHT_01,P262,APPLIES_TO
RP_NIGHT_01,P267,APPLIES_TO
RP_NIGHT_01,P268,APPLIES_TO
RP_NIGHT_01,P272,APPLIES_TO
RP_NIGHT_01,P276,APPLIES_TO
RP_NIGHT_01,P279,APPLIES_TO
RP_NIGHT_01,P281,APPLIES_TO
RP_NIGHT_01,P284,APPLIES_TO
RP_NIGHT_01,P287,APPLIES_TO
RP_NIGHT_01,P300,APPLIES_TO
RP_NIGHT_01,P304,APPLIES_TO
RP_NIGHT_01,P307,APPLIES_TO
RP_NIGHT_01,P309,APPLIES_TO
RP_NIGHT_01,P312,APPLIES_TO
RP_NIGHT_01,P313,APPLIES_TO
RP_NIGHT_01,P316,APPLIES_TO
RP_NIGHT_01,P318,APPLIES_TO
RP_NIGHT_01,P319,APPLIES_TO
RP_NIGHT_01,P321,APPLIES_TO
RP_NIGHT_01,P322,APPLIES_TO
RP_NIGHT_01,P323,APPLIES_TO
RP_NIGHT_01,P325,APPLIES_TO
RP_NIGHT_01,P326,APPLIES_TO
RP_NIGHT_01,P329,APPLIES_TO
RP_NIGHT_01,P332,APPLIES_TO
RP_NIGHT_01,P334,APPLIES_TO
RP_NIGHT_01,P336,APPLIES_TO
RP_NIGHT_01,P340,APPLIES_TO
RP_NIGHT_01,P341,APPLIES_TO
RP_NIGHT_01,P350,APPLIES_TO
RP_NIGHT_01,P351,APPLIES_TO
RP_NIGHT_01,P353,APPLIES_TO
RP_NIGHT_01,P357,APPLIES_TO
RP_NIGHT_01,P358,APPLIES_TO
RP_NIGHT_01,P359,APPLIES_TO
RP_NIGHT_01,P362,APPLIES_TO
RP_NIGHT_01,P366,APPLIES_TO
RP_NIGHT_01,P367,APPLIES_TO
RP_NIGHT_01,P372,APPLIES_TO
RP_NIGHT_01,P373,APPLIES_TO
RP_NIGHT_01,P374,APPLIES_TO
RP_NIGHT_01,P379,APPLIES_TO
RP_NIGHT_01,P390,APPLIES_TO
RP_NIGHT_01,P391,APPLIES_TO
RP_NIGHT_01,P392,APPLIES_TO
RP_NIGHT_01,P398,APPLIES_TO
RP_NIGHT_01,P399,APPLIES_TO
RP_NIGHT_01,P404,APPLIES_TO
RP_NIGHT_01,P406,APPLIES_TO
RP_NIGHT_01,P407,APPLIES_TO
RP_NIGHT_01,P410,APPLIES_TO
RP_NIGHT_01,P411,APPLIES_TO
RP_NIGHT_01,P414,APPLIES_TO
RP_NIGHT_01,P415,APPLIES_TO
RP_NIGHT_01,P416,APPLIES_TO
RP_NIGHT_01,P417,APPLIES_TO
RP_NIGHT_01,P424,APPLIES_TO
RP_NIGHT_01,P429,APPLIES_TO
RP_NIGHT_01,P431,APPLIES_TO
RP_NIGHT_01,P432,APPLIES_TO
RP_NIGHT_01,P436,APPLIES_TO
RP_NIGHT_01,P437,APPLIES_TO
RP_NIGHT_01,P438,APPLIES_TO
RP_NIGHT_01,P440,APPLIES_TO
RP_NIGHT_01,P442,APPLIES_TO
RP_NIGHT_01,P443,APPLIES_TO
RP_NIGHT_01,P449,APPLIES_TO
RP_NIGHT_01,P452,APPLIES_TO
RP_NIGHT_01,P456,APPLIES_TO
RP_NIGHT_01,P458,APPLIES_TO
RP_NIGHT_01,P460,APPLIES_TO
RP_NIGHT_01,P466,APPLIES_TO
RP_NIGHT_01,P467,APPLIES_TO
RP_NIGHT_01,P476,APPLIES_TO
RP_NIGHT_01,P478,APPLIES_TO
RP_NIGHT_01,P479,APPLIES_TO
RP_NIGHT_01,P483,APPLIES_TO
RP_NIGHT_01,P485,APPLIES_TO
RP_NIGHT_01,P486,APPLIES_TO
RP_NIGHT_01,P487,APPLIES_TO
RP_NIGHT_01,P488,APPLIES_TO
RP_NIGHT_01,P489,APPLIES_TO
RP_NIGHT_01,P490,APPLIES_TO
RP_NIGHT_01,P491,APPLIES_TO
RP_NIGHT_01,P493,APPLIES_TO
RP_NIGHT_01,P497,APPLIES_TO
RP_NIGHT_01,P498,APPLIES_TO
RP_NIGHT_01,P501,APPLIES_TO
RP_NIGHT_01,P503,APPLIES_TO
RP_NIGHT_01,P505,APPLIES_TO
RP_NIGHT_01,P506,APPLIES_TO
RP_NIGHT_01,P509,APPLIES_TO
RP_NIGHT_01,P510,APPLIES_TO
RP_NIGHT_01,P513,APPLIES_TO
RP_NIGHT_01,P520,APPLIES_TO
RP_NIGHT_01,P523,APPLIES_TO
RP_NIGHT_01,P534,APPLIES_TO
RP_NIGHT_01,P536,APPLIES_TO
RP_NIGHT_01,P537,APPLIES_TO
RP_NIGHT_01,P539,APPLIES_TO
RP_NIGHT_01,P541,APPLIES_TO
RP_NIGHT_01,P546,APPLIES_TO
RP_NIGHT_01,P549,APPLIES_TO
RP_NIGHT_01,P550,APPLIES_TO
RP_NIGHT_01,P552,APPLIES_TO
RP_NIGHT_01,P554,APPLIES_TO
RP_NIGHT_01,P555,APPLIES_TO
RP_NIGHT_01,P557,APPLIES_TO
RP_NIGHT_01,P558,APPLIES_TO
RP_NIGHT_01,P560,APPLIES_TO
RP_NIGHT_01,P561,APPLIES_TO
RP_NIGHT_01,P562,APPLIES_TO
RP_NIGHT_01,P566,APPLIES_TO
RP_NIGHT_01,P567,APPLIES_TO
RP_NIGHT_01,P568,APPLIES_TO
RP_NIGHT_01,P572,APPLIES_TO
RP_NIGHT_01,P577,APPLIES_TO
RP_NIGHT_01,P578,APPLIES_TO
RP_NIGHT_01,P580,APPLIES_TO
RP_NIGHT_01,P581,APPLIES_TO
RP_NIGHT_01,P584,APPLIES_TO
RP_NIGHT_01,P594,APPLIES_TO
RP_NIGHT_01,P596,APPLIES_TO
RP_NIGHT_01,P600,APPLIES_TO
RP_NIGHT_01,P601,APPLIES_TO
RP_NIGHT_01,P602,APPLIES_TO
RP_NIGHT_01,P604,APPLIES_TO
RP_NIGHT_01,P605,APPLIES_TO
RP_NIGHT_01,P606,APPLIES_TO
RP_NIGHT_01,P607,APPLIES_TO
RP_NIGHT_01,P608,APPLIES_TO
RP_NIGHT_01,P609,APPLIES_TO
RP_NIGHT_01,P610,APPLIES_TO
RP_NIGHT_01,P611,APPLIES_TO
RP_NIGHT_01,P612,APPLIES_TO
RP_NIGHT_01,P613,APPLIES_TO
RP_NIGHT_01,P615,APPLIES_TO
RP_NIGHT_01,P616,APPLIES_TO
RP_NIGHT_01,P619,APPLIES_TO
RP_NIGHT_01,P620,APPLIES_TO
RP_NIGHT_01,P621,APPLIES_TO
RP_NIGHT_01,P622,APPLIES_TO
RP_NIGHT_01,P623,APPLIES_TO
RP_NIGHT_01,P624,APPLIES_TO
RP_NIGHT_01,P627,APPLIES_TO
RP_NIGHT_01,P628,APPLIES_TO
RP_NIGHT_01,P630,APPLIES_TO
RP_NIGHT_01,P631,APPLIES_TO
RP_NIGHT_01,P632,APPLIES_TO
RP_NIGHT_01,P633,APPLIES_TO
RP_NIGHT_01,P634,APPLIES_TO
RP_NIGHT_01,P636,APPLIES_TO
RP_NIGHT_01,P739,APPLIES_TO
RP_NIGHT_01,P740,APPLIES_TO
RP_NIGHT_01,P741,APPLIES_TO
RP_NIGHT_01,P742,APPLIES_TO
RP_NIGHT_01,P744,APPLIES_TO
RP_NIGHT_01,P745,APPLIES_TO
RP_NIGHT_01,P746,APPLIES_TO
RP_NIGHT_01,P747,APPLIES_TO
RP_NIGHT_01,P748,APPLIES_TO
RP_NIGHT_01,P749,APPLIES_TO
RP_NIGHT_01,P750,APPLIES_TO
RP_NIGHT_01,P751,APPLIES_TO
RP_NIGHT_01,P752,APPLIES_TO
RP_NIGHT_01,P753,APPLIES_TO
RP_NIGHT_01,P754,APPLIES_TO
RP_NIGHT_01,P755,APPLIES_TO
RP_NIGHT_01,P756,APPLIES_TO
RP_NIGHT_01,P757,APPLIES_TO
RP_NIGHT_01,P758,APPLIES_TO
RP_NIGHT_01,P759,APPLIES_TO
RP_NIGHT_01,P760,APPLIES_TO
RP_NIGHT_01,P761,APPLIES_TO
RP_NIGHT_01,P762,APPLIES_TO
RP_NIGHT_01,P763,APPLIES_TO
RP_NIGHT_01,P764,APPLIES_TO
RP_NIGHT_01,P765,APPLIES_TO
RP_NIGHT_01,P766,APPLIES_TO
RP_NIGHT_01,P767,APPLIES_TO
RP_NIGHT_01,P768,APPLIES_TO
RP_NIGHT_01,P769,APPLIES_TO
RP_NIGHT_01,P770,APPLIES_TO
RP_NIGHT_01,P771,APPLIES_TO
RP_NIGHT_01,P772,APPLIES_TO
RP_NIGHT_01,P773,APPLIES_TO
RP_NIGHT_01,P774,APPLIES_TO
RP_NIGHT_01,P775,APPLIES_TO
RP_NIGHT_01,P776,APPLIES_TO
RP_NIGHT_01,P777,APPLIES_TO
RP_NIGHT_01,P778,APPLIES_TO
RP_NIGHT_01,P779,APPLIES_TO
RP_NIGHT_01,P780,APPLIES_TO
RP_NIGHT_01,P781,APPLIES_TO
RP_NIGHT_01,P782,APPLIES_TO
RP_NIGHT_01,P783,APPLIES_TO
RP_NIGHT_01,P784,APPLIES_TO
RP_NIGHT_01,P785,APPLIES_TO
RP_NIGHT_01,P786,APPLIES_TO
RP_NIGHT_01,P787,APPLIES_TO
RP_NIGHT_01,P788,APPLIES_TO
RP_NIGHT_01,P789,APPLIES_TO
RP_NIGHT_01,P790,APPLIES_TO
RP_NIGHT_01,P791,APPLIES_TO
RP_NIGHT_01,P792,APPLIES_TO
RP_NIGHT_01,P793,APPLIES_TO
RP_NIGHT_01,P794,APPLIES_TO
RP_NIGHT_01,P795,APPLIES_TO
RP_NIGHT_01,P796,APPLIES_TO
RP_NIGHT_01,P797,APPLIES_TO
RP_NIGHT_01,P798,APPLIES_TO
RP_NIGHT_01,P859,APPLIES_TO
RP_NIGHT_01,P860,APPLIES_TO
RP_NIGHT_01,P861,APPLIES_TO
RP_NIGHT_01,P862,APPLIES_TO
RP_NIGHT_01,P863,APPLIES_TO
RP_NIGHT_01,P864,APPLIES_TO
RP_NIGHT_01,P865,APPLIES_TO
RP_NIGHT_01,P866,APPLIES_TO
RP_NIGHT_01,P867,APPLIES_TO
RP_NIGHT_01,P868,APPLIES_TO
RP_NIGHT_01,P869,APPLIES_TO
RP_NIGHT_01,P870,APPLIES_TO
RP_NIGHT_01,P871,APPLIES_TO
RP_NIGHT_01,P872,APPLIES_TO
RP_NIGHT_01,P873,APPLIES_TO
RP_NIGHT_01,P874,APPLIES_TO
RP_NIGHT_01,P875,APPLIES_TO
RP_NIGHT_01,P876,APPLIES_TO
RP_NIGHT_01,P877,APPLIES_TO
RP_NIGHT_01,P878,APPLIES_TO
RP_NIGHT_01,P879,APPLIES_TO
RP_NIGHT_01,P880,APPLIES_TO
RP_NIGHT_01,P881,APPLIES_TO
RP_NIGHT_01,P882,APPLIES_TO
RP_NIGHT_01,P883,APPLIES_TO
RP_NIGHT_01,P884,APPLIES_TO
RP_NIGHT_01,P885,APPLIES_TO
RP_NIGHT_01,P886,APPLIES_TO
RP_NIGHT_01,P887,APPLIES_TO
RP_NIGHT_01,P888,APPLIES_TO
RP_NIGHT_01,P889,APPLIES_TO
RP_NIGHT_01,P890,APPLIES_TO
RP_NIGHT_01,P891,APPLIES_TO
RP_NIGHT_01,P892,APPLIES_TO
RP_NIGHT_01,P893,APPLIES_TO
RP_NIGHT_01,P894,APPLIES_TO
RP_NIGHT_01,P895,APPLIES_TO
RP_NIGHT_01,P896,APPLIES_TO
RP_NIGHT_01,P897,APPLIES_TO
RP_NIGHT_01,P898,APPLIES_TO
RP_NIGHT_01,P899,APPLIES_TO
RP_NIGHT_01,P900,APPLIES_TO
RP_NIGHT_01,P901,APPLIES_TO
RP_NIGHT_01,P902,APPLIES_TO
RP_NIGHT_01,P903,APPLIES_TO
RP_NIGHT_01,P904,APPLIES_TO
RP_NIGHT_01,P905,APPLIES_TO
RP_NIGHT_01,P906,APPLIES_TO
RP_NIGHT_01,P907,APPLIES_TO
RP_NIGHT_01,P908,APPLIES_TO
RP_NIGHT_01,P909,APPLIES_TO
RP_NIGHT_01,P910,APPLIES_TO
RP_NIGHT_01,P911,APPLIES_TO
RP_NIGHT_01,P912,APPLIES_TO
RP_NIGHT_01,P913,APPLIES_TO
RP_NIGHT_01,P914,APPLIES_TO
RP_NIGHT_01,P915,APPLIES_TO
RP_NIGHT_01,P916,APPLIES_TO
RP_NIGHT_01,P917,APPLIES_TO
RP_NIGHT_01,P918,APPLIES_TO
RP_NIGHT_01,P919,APPLIES_TO
RP_NIGHT_01,P920,APPLIES_TO
RP_NIGHT_01,P921,APPLIES_TO
RP_NIGHT_01,P922,APPLIES_TO
RP_NIGHT_01,P923,APPLIES_TO
RP_NIGHT_01,P924,APPLIES_TO
RP_NIGHT_01,P925,APPLIES_TO
RP_NIGHT_01,P926,APPLIES_TO
RP_NIGHT_01,P927,APPLIES_TO
RP_LOST_01,P005,APPLIES_TO
RP_LOST_01,P013,APPLIES_TO
RP_LOST_01,P016,APPLIES_TO
RP_LOST_01,P017,APPLIES_TO
RP_LOST_01,P022,APPLIES_TO
RP_LOST_01,P030,APPLIES_TO
RP_LOST_01,P035,APPLIES_TO
RP_LOST_01,P038,APPLIES_TO
RP_LOST_01,P049,APPLIES_TO
RP_LOST_01,P055,APPLIES_TO
RP_LOST_01,P061,APPLIES_TO
RP_LOST_01,P063,APPLIES_TO
RP_LOST_01,P067,APPLIES_TO
RP_LOST_01,P069,APPLIES_TO
RP_LOST_01,P075,APPLIES_TO
RP_LOST_01,P082,APPLIES_TO
RP_LOST_01,P084,APPLIES_TO
RP_LOST_01,P085,APPLIES_TO
RP_LOST_01,P097,APPLIES_TO
RP_LOST_01,P104,APPLIES_TO
RP_LOST_01,P115,APPLIES_TO
RP_LOST_01,P127,APPLIES_TO
RP_LOST_01,P128,APPLIES_TO
RP_LOST_01,P129,APPLIES_TO
RP_LOST_01,P130,APPLIES_TO
RP_LOST_01,P139,APPLIES_TO
RP_LOST_01,P146,APPLIES_TO
RP_LOST_01,P165,APPLIES_TO
RP_LOST_01,P171,APPLIES_TO
RP_LOST_01,P172,APPLIES_TO
RP_LOST_01,P179,APPLIES_TO
RP_LOST_01,P184,APPLIES_TO
RP_LOST_01,P189,APPLIES_TO
RP_LOST_01,P191,APPLIES_TO
RP_LOST_01,P201,APPLIES_TO
RP_LOST_01,P202,APPLIES_TO
RP_LOST_01,P207,APPLIES_TO
RP_LOST_01,P215,APPLIES_TO
RP_LOST_01,P216,APPLIES_TO
RP_LOST_01,P220,APPLIES_TO
RP_LOST_01,P223,APPLIES_TO
RP_LOST_01,P224,APPLIES_TO
RP_LOST_01,P227,APPLIES_TO
RP_LOST_01,P228,APPLIES_TO
RP_LOST_01,P233,APPLIES_TO
RP_LOST_01,P236,APPLIES_TO
RP_LOST_01,P238,APPLIES_TO
RP_LOST_01,P240,APPLIES_TO
RP_LOST_01,P247,APPLIES_TO
RP_LOST_01,P255,APPLIES_TO
RP_LOST_01,P260,APPLIES_TO
RP_LOST_01,P262,APPLIES_TO
RP_LOST_01,P267,APPLIES_TO
RP_LOST_01,P268,APPLIES_TO
RP_LOST_01,P272,APPLIES_TO
RP_LOST_01,P279,APPLIES_TO
RP_LOST_01,P286,APPLIES_TO
RP_LOST_01,P300,APPLIES_TO
RP_LOST_01,P304,APPLIES_TO
RP_LOST_01,P307,APPLIES_TO
RP_LOST_01,P309,APPLIES_TO
RP_LOST_01,P310,APPLIES_TO
RP_LOST_01,P316,APPLIES_TO
RP_LOST_01,P317,APPLIES_TO
RP_LOST_01,P319,APPLIES_TO
RP_LOST_01,P321,APPLIES_TO
RP_LOST_01,P323,APPLIES_TO
RP_LOST_01,P325,APPLIES_TO
RP_LOST_01,P326,APPLIES_TO
RP_LOST_01,P329,APPLIES_TO
RP_LOST_01,P334,APPLIES_TO
RP_LOST_01,P338,APPLIES_TO
RP_LOST_01,P350,APPLIES_TO
RP_LOST_01,P351,APPLIES_TO
RP_LOST_01,P353,APPLIES_TO
RP_LOST_01,P358,APPLIES_TO
RP_LOST_01,P360,APPLIES_TO
RP_LOST_01,P366,APPLIES_TO
RP_LOST_01,P373,APPLIES_TO
RP_LOST_01,P379,APPLIES_TO
RP_LOST_01,P390,APPLIES_TO
RP_LOST_01,P391,APPLIES_TO
RP_LOST_01,P392,APPLIES_TO
RP_LOST_01,P399,APPLIES_TO
RP_LOST_01,P401,APPLIES_TO
RP_LOST_01,P404,APPLIES_TO
RP_LOST_01,P407,APPLIES_TO
RP_LOST_01,P410,APPLIES_TO
RP_LOST_01,P411,APPLIES_TO
RP_LOST_01,P415,APPLIES_TO
RP_LOST_01,P423,APPLIES_TO
RP_LOST_01,P424,APPLIES_TO
RP_LOST_01,P429,APPLIES_TO
RP_LOST_01,P431,APPLIES_TO
RP_LOST_01,P432,APPLIES_TO
RP_LOST_01,P436,APPLIES_TO
RP_LOST_01,P437,APPLIES_TO
RP_LOST_01,P449,APPLIES_TO
RP_LOST_01,P452,APPLIES_TO
RP_LOST_01,P456,APPLIES_TO
RP_LOST_01,P458,APPLIES_TO
RP_LOST_01,P466,APPLIES_TO
RP_LOST_01,P467,APPLIES_TO
RP_LOST_01,P478,APPLIES_TO
RP_LOST_01,P483,APPLIES_TO
RP_LOST_01,P485,APPLIES_TO
RP_LOST_01,P486,APPLIES_TO
RP_LOST_01,P487,APPLIES_TO
RP_LOST_01,P488,APPLIES_TO
RP_LOST_01,P491,APPLIES_TO
RP_LOST_01,P493,APPLIES_TO
RP_LOST_01,P494,APPLIES_TO
RP_LOST_01,P497,APPLIES_TO
RP_LOST_01,P498,APPLIES_TO
RP_LOST_01,P503,APPLIES_TO
RP_LOST_01,P505,APPLIES_TO
RP_LOST_01,P506,APPLIES_TO
RP_LOST_01,P513,APPLIES_TO
RP_LOST_01,P519,APPLIES_TO
RP_LOST_01,P534,APPLIES_TO
RP_LOST_01,P536,APPLIES_TO
RP_LOST_01,P537,APPLIES_TO
RP_LOST_01,P541,APPLIES_TO
RP_LOST_01,P546,APPLIES_TO
RP_LOST_01,P549,APPLIES_TO
RP_LOST_01,P550,APPLIES_TO
RP_LOST_01,P552,APPLIES_TO
RP_LOST_01,P554,APPLIES_TO
RP_LOST_01,P555,APPLIES_TO
RP_LOST_01,P557,APPLIES_TO
RP_LOST_01,P560,APPLIES_TO
RP_LOST_01,P561,APPLIES_TO
RP_LOST_01,P562,APPLIES_TO
RP_LOST_01,P566,APPLIES_TO
RP_LOST_01,P568,APPLIES_TO
RP_LOST_01,P572,APPLIES_TO
RP_LOST_01,P577,APPLIES_TO
RP_LOST_01,P579,APPLIES_TO
RP_LOST_01,P580,APPLIES_TO
RP_LOST_01,P586,APPLIES_TO
RP_LOST_01,P594,APPLIES_TO
RP_LOST_01,P595,APPLIES_TO
RP_LOST_01,P596,APPLIES_TO
RP_LOST_01,P602,APPLIES_TO
RP_LOST_01,P604,APPLIES_TO
RP_LOST_01,P606,APPLIES_TO
RP_LOST_01,P607,APPLIES_TO
RP_LOST_01,P608,APPLIES_TO
RP_LOST_01,P609,APPLIES_TO
RP_LOST_01,P610,APPLIES_TO
RP_LOST_01,P611,APPLIES_TO
RP_LOST_01,P612,APPLIES_TO
RP_LOST_01,P613,APPLIES_TO
RP_LOST_01,P615,APPLIES_TO
RP_LOST_01,P616,APPLIES_TO
RP_LOST_01,P618,APPLIES_TO
RP_LOST_01,P619,APPLIES_TO
RP_LOST_01,P620,APPLIES_TO
RP_LOST_01,P621,APPLIES_TO
RP_LOST_01,P622,APPLIES_TO
RP_LOST_01,P623,APPLIES_TO
RP_LOST_01,P624,APPLIES_TO
RP_LOST_01,P627,APPLIES_TO
RP_LOST_01,P628,APPLIES_TO
RP_LOST_01,P629,APPLIES_TO
RP_LOST_01,P632,APPLIES_TO
RP_LOST_01,P633,APPLIES_TO
RP_LOST_01,P634,APPLIES_TO
RP_LOST_01,P642,APPLIES_TO
RP_LOST_01,P739,APPLIES_TO
RP_LOST_01,P740,APPLIES_TO
RP_LOST_01,P741,APPLIES_TO
RP_LOST_01,P742,APPLIES_TO
RP_LOST_01,P744,APPLIES_TO
RP_LOST_01,P745,APPLIES_TO
RP_LOST_01,P746,APPLIES_TO
RP_LOST_01,P747,APPLIES_TO
RP_LOST_01,P748,APPLIES_TO
RP_LOST_01,P749,APPLIES_TO
RP_LOST_01,P750,APPLIES_TO
RP_LOST_01,P751,APPLIES_TO
RP_LOST_01,P752,APPLIES_TO
RP_LOST_01,P753,APPLIES_TO
RP_LOST_01,P754,APPLIES_TO
RP_LOST_01,P755,APPLIES_TO
RP_LOST_01,P756,APPLIES_TO
RP_LOST_01,P757,APPLIES_TO
RP_LOST_01,P758,APPLIES_TO
RP_LOST_01,P759,APPLIES_TO
RP_LOST_01,P760,APPLIES_TO
